,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79
{0: [10]},-0.0006,0.0019,0.0073,0.0023,0.0007,0.2706,0.0008,-0.0022,0.0025,0.0015,0.0041,0.0037,-0.0005,0.0227,0.0009,0.9392,-0.0,-0.0004,0.3443,0.0003,0.0237,-0.0003,-0.0001,-0.0004,-0.0005,-0.0,0.0003,0.0006,0.0011,0.1395,-0.0003,-0.0008,0.001,-0.0026,-0.0036,0.0022,-0.0009,-0.0036,-0.001,-0.0198,0.0026,0.0059,-0.0017,0.0086,-0.0005,0.7097,0.0035,-0.0,-0.0002,0.7443,0.0,-0.4475,-0.5765,0.0582,0.6665,-0.0003,-0.0003,-0.0003,0.0046,0.0005,0.8967,0.0,0.0001,-0.0001,-0.0051,0.9546,0.0027,0.6447,-0.0017,0.7489,0.0017,0.0006,-0.0007,-0.004,-0.0003,0.0015,-0.0007,0.0239,0.0001,-0.003
{0: [11]},0.0021,0.0007,0.003,0.0025,0.0002,0.0319,-0.0003,0.0055,0.0013,-0.0002,-0.0015,0.0039,-0.0012,0.0004,-0.0008,0.9377,0.0002,0.0003,0.0001,0.0015,0.9633,0.0002,-0.0003,-0.0003,0.0014,0.0011,0.0006,0.0012,0.0048,0.0496,-0.0001,0.0004,-0.0007,0.0001,-0.0011,0.0026,-0.0011,0.0002,-0.0006,-0.005,-0.0023,0.0044,0.0005,-0.0035,-0.0015,0.6115,0.0054,0.001,-0.0,0.0019,-0.0004,0.1282,0.2321,0.0974,0.0002,0.0017,0.0001,0.0001,0.0002,0.0033,0.9481,0.0004,0.0001,-0.0009,0.0011,0.0013,0.0043,0.6153,0.0025,-0.0,0.0058,0.0055,-0.0032,0.0006,0.0029,-0.0003,-0.0014,-0.0029,-0.0,-0.0016
{0: [12]},0.0001,-0.0003,-0.0019,0.0059,0.001,-0.6819,-0.0005,0.0092,0.0012,-0.0015,-0.008,0.0036,-0.0018,-0.1696,-0.0012,0.0281,-0.0,0.0021,0.0004,0.002,0.0005,0.0008,0.0,0.0037,-0.0002,0.0025,0.0012,0.2397,-0.091,-0.0004,0.0001,0.0429,-0.0016,-0.0005,-0.0059,0.0003,0.0013,0.0001,-0.0043,-0.0008,0.001,-0.3161,-0.0126,0.0263,-0.0009,-0.2125,-0.0072,0.0012,0.0001,0.0011,-0.0223,0.1361,-0.7186,-0.833,0.0,0.0007,0.0001,0.0003,0.0008,0.0002,-0.0008,0.0001,-0.0,0.0008,-0.003,0.0029,-0.0076,0.4589,0.0,0.0008,-0.9513,0.0157,-0.0026,-0.004,-0.0192,0.0081,-0.0005,-0.493,-0.0004,0.0121
{0: [13]},0.0011,0.0003,-0.0005,0.0009,-0.0005,0.1924,-0.0,0.002,0.0015,0.0006,-0.0023,0.0009,0.001,0.0145,0.0002,-0.0043,0.0001,0.0011,-0.0005,-0.0005,0.0001,-0.0002,0.0002,-0.0004,-0.0005,0.0009,0.0,-0.0006,0.0032,0.8989,-0.0002,0.0003,0.0,0.0013,0.0001,-0.0013,-0.0005,-0.001,-0.0002,-0.0008,0.0005,0.0039,0.0008,-0.0022,-0.0007,0.6757,0.0007,0.001,0.0005,0.0008,-0.0006,0.1176,0.1403,0.0988,-0.0,-0.0002,0.0001,0.0003,-0.0003,-0.0002,0.821,-0.0001,-0.0,-0.0005,0.0015,-0.0004,0.0016,0.0511,0.0002,0.0001,0.0039,-0.0004,0.0,-0.0024,0.0009,0.0012,-0.0007,0.0188,-0.0008,0.0044
{0: [14]},-0.0001,0.0002,-0.0019,-0.001,-0.0005,-0.2185,-0.0001,-0.0019,0.0009,0.001,0.0008,0.0001,-0.0007,-0.0455,-0.0005,-0.0033,-0.0001,0.001,0.0,-0.0005,0.0002,-0.0001,0.0,0.0003,-0.0014,0.0007,-0.0,-0.0004,-0.0004,0.5566,-0.0001,-0.0041,0.0001,-0.0,-0.0007,-0.0012,-0.0006,0.0002,-0.0005,-0.0039,0.0023,-0.014,-0.002,-0.0133,-0.0007,0.4397,0.0019,-0.0008,0.0003,-0.0,-0.0015,0.0701,0.2164,0.0346,-0.0,-0.0009,0.0001,0.0004,0.0,0.0002,0.9296,0.0,0.0,-0.0,0.002,0.0003,-0.0253,0.3077,0.0009,-0.0002,0.0004,0.0006,0.0006,0.0017,-0.0029,-0.0001,0.0004,-0.0246,0.0003,-0.0034
{0: [15]},-0.0002,-0.0018,0.0036,0.0007,-0.0002,0.2719,0.0,-0.0006,0.0023,-0.0001,0.0009,0.001,-0.0009,0.0246,-0.0,-0.0057,-0.0,-0.0016,-0.0005,0.0007,0.0001,0.0,0.0,-0.0003,-0.0002,-0.0006,0.0001,0.0022,-0.0063,0.9032,-0.0001,-0.002,0.0002,0.0011,-0.0003,0.0007,-0.0006,-0.0012,-0.0002,-0.001,0.0021,-0.0283,0.0028,-0.002,-0.0012,0.7094,0.0028,0.0002,0.0217,0.0009,0.0016,0.1163,-0.673,0.0881,-0.0001,0.0001,0.0001,-0.0003,-0.0003,0.0004,0.0324,-0.0004,0.0,-0.0,0.0028,-0.0,0.007,0.6078,-0.0054,0.7567,0.0068,-0.0009,0.0006,-0.0012,0.0065,0.0007,-0.0013,0.0235,0.0013,0.001
{0: [16]},-0.0015,-0.0047,-0.0,0.0008,0.0007,-0.6831,-0.0009,-0.0017,0.0002,0.0018,0.0008,0.0008,0.0009,-0.8773,-0.0014,-0.0089,-0.0001,-0.0006,-0.0001,0.0001,0.9619,-0.0003,-0.0,-0.0002,-0.0,0.001,0.0001,0.0003,0.0025,-0.001,-0.0002,-0.0041,-0.0008,0.0012,-0.0034,-0.0,-0.0008,-0.0008,0.0002,-0.0004,-0.0009,0.0034,0.0016,0.001,-0.001,-0.213,0.0049,-0.0006,0.0125,0.0,-0.0001,-0.0041,0.2305,-0.8379,0.0002,0.0,0.0001,0.0,0.0027,-0.0002,0.9525,0.0001,0.0001,-0.0006,0.0026,-0.0003,0.0036,-0.008,0.0004,0.0001,0.0071,0.0003,-0.0003,-0.0005,0.0035,-0.0003,0.0014,-0.9079,0.0032,-0.0008
{0: [17]},0.0018,0.0025,0.0025,0.0017,0.0003,0.1921,0.0021,-0.0025,0.0027,0.0025,-0.0008,0.003,0.0002,0.0171,0.0041,-0.0129,-0.0005,-0.0004,0.0,0.0001,0.0005,-0.0002,0.0001,-0.0008,-0.0016,0.8443,0.0005,-0.0001,-0.0039,0.9018,0.0001,-0.0031,0.0005,0.0023,0.0002,0.0019,-0.0007,0.0005,0.0012,-0.0002,0.0016,0.0011,0.0026,0.0021,-0.0006,0.7012,0.0022,0.0005,0.9227,0.0009,0.0013,0.1345,0.2244,0.1009,-0.0003,0.0005,0.0002,0.0001,0.0,0.0001,0.911,-0.0001,0.0004,-0.0003,0.0004,0.8317,0.004,0.5967,-0.0005,-0.0002,0.0061,0.0003,0.0015,-0.0045,0.0054,0.0035,0.0003,0.0082,0.001,0.9449
{0: [18]},0.0006,0.0009,0.0036,0.001,-0.0001,0.2213,0.0002,0.0002,0.0007,-0.0002,0.0001,0.0012,-0.0005,0.0205,0.0007,-0.0058,-0.0,-0.0007,-0.0002,-0.0004,-0.0001,-0.0003,-0.0001,-0.0004,0.0001,-0.0011,-0.0002,-0.0001,-0.7491,0.7122,0.0,-0.004,-0.0009,0.0002,-0.0002,0.0036,0.0004,0.0017,-0.0005,0.0,-0.0006,0.002,0.0009,-0.0321,-0.0013,0.684,0.0013,0.0007,-0.0003,0.0011,-0.0012,0.0697,-0.7182,0.0466,0.0,-0.0002,-0.0002,-0.0001,0.0078,0.0003,-0.0006,-0.0003,0.0001,0.0005,-0.0016,0.9588,0.0065,0.5005,-0.0002,0.0013,0.004,-0.0013,-0.0008,-0.0034,0.0045,-0.0006,-0.0039,0.0207,-0.0003,0.001
{0: [19]},-0.0008,0.0023,0.0046,0.0001,-0.0007,0.2613,0.0008,-0.0018,-0.0022,0.0008,-0.0012,-0.0032,-0.0007,0.0219,0.002,-0.0087,-0.0002,0.0013,-0.0005,0.0001,0.0,-0.0001,-0.0001,0.0005,-0.0007,0.0022,0.0003,0.0003,0.001,0.1127,0.0001,0.005,0.0004,0.0031,-0.0014,-0.0049,-0.001,0.0003,-0.0025,-0.0015,0.0035,0.0019,-0.0017,-0.0075,-0.0014,0.6427,-0.0001,0.0003,-0.0005,0.0011,-0.0011,-0.0917,0.0117,0.0938,-0.0001,0.0006,-0.0002,0.0002,0.0001,0.0002,0.8797,0.0002,-0.0,-0.0,-0.0007,0.0031,-0.0003,-0.2476,0.0006,0.0003,-0.2075,0.0026,0.0002,-0.0019,-0.0025,-0.0027,-0.0017,0.0042,0.0003,-0.0
