,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79
{1: [0]},0.0028,-0.0028,0.0012,0.0003,0.0003,0.0008,-0.0012,0.0002,0.0028,-0.0006,-0.0046,0.5826,0.0007,0.0033,-0.0024,0.0006,-0.5071,-0.6883,0.0101,0.062,0.0198,0.2031,-0.5966,0.0364,-0.0062,0.0016,-0.0008,-0.1025,-0.0007,0.0027,-0.0294,0.0002,-0.0062,0.0539,0.0098,0.0043,-0.0011,0.5406,-0.1418,0.3821,-0.0062,0.0539,0.0098,0.0043,-0.0011,0.5406,-0.1418,0.3821,0.0307,-0.0381,0.001,0.0015,-0.0004,0.1184,-0.2725,0.0004,-0.0242,0.0074,0.0554,0.0026,0.0042,0.0208,-0.3152,0.2034,-0.0073,0.0005,0.0598,0.0075,0.0091,-0.0052,-0.0888,-0.1788,-0.3752,0.0017,0.0127,0.0019,0.0022,-0.0076,-0.004,-0.0007
{1: [1]},0.4663,0.1512,0.2391,0.9601,0.033,0.0018,0.0527,0.5245,0.9377,0.0551,0.1291,0.6897,0.0258,-0.008,0.8386,0.0484,0.3829,0.1763,0.8875,0.1535,0.9234,0.5011,0.2736,0.0799,0.5412,0.0169,0.8228,0.6941,0.9172,0.0057,0.1608,0.9348,0.9353,0.9291,0.9349,0.0328,0.033,0.8208,0.5226,0.9053,0.9353,0.9291,0.9349,0.0328,0.033,0.8208,0.5226,0.9053,0.9396,0.8877,0.3433,-0.1201,0.9198,-0.3758,0.2874,0.8813,0.0022,0.0165,0.8739,0.0062,0.0026,0.0689,0.5739,0.3078,0.1155,0.9189,0.9146,0.5272,0.8945,0.0285,0.2816,0.743,0.0561,0.4172,0.5695,0.7179,0.9306,-0.4944,0.9328,0.0531
{1: [2]},0.0016,0.0,-0.0001,-0.0001,0.0002,0.0006,0.0019,-0.0002,0.0003,0.0013,0.0007,0.0329,-0.0003,0.0008,0.0003,0.0008,0.125,-0.0037,-0.0003,0.0404,-0.0001,0.0267,0.0341,-0.0972,-0.001,0.0,-0.0002,0.47,-0.001,-0.0002,0.0365,0.0002,0.0088,0.0029,0.0002,-0.0028,0.0003,0.0669,0.0587,-0.0218,0.0088,0.0029,0.0002,-0.0028,0.0003,0.0669,0.0587,-0.0218,0.0007,0.0036,0.0002,0.0015,-0.0016,0.0029,-0.0118,0.0008,0.001,0.002,-0.0143,0.0001,0.0031,0.0022,0.2219,-0.3149,-0.0265,0.0369,-0.0004,-0.0006,-0.0,-0.0187,0.0425,-0.0625,-0.003,0.0128,0.0001,0.0053,0.0006,0.0253,0.0001,0.0015
{1: [3]},-0.0063,-0.0,-0.0001,-0.0014,0.0,-0.0022,-0.0011,-0.0002,-0.0029,-0.0004,0.0003,-0.0572,0.0004,0.0032,-0.0025,-0.0003,-0.3017,-0.1104,-0.0013,-0.1914,-0.001,0.076,-0.0052,-0.7137,-0.0016,-0.0001,0.0035,-0.1203,0.0005,-0.0007,-0.0173,-0.0004,-0.0069,-0.0077,-0.0016,-0.0419,-0.0003,-0.1106,-0.0762,-0.0401,-0.0069,-0.0077,-0.0016,-0.0419,-0.0003,-0.1106,-0.0762,-0.0401,-0.0112,-0.0346,-0.0005,-0.0403,-0.0003,-0.4863,-0.5016,-0.0011,-0.0426,-0.0095,-0.0165,-0.0061,-0.0141,-0.0084,-0.21,-0.3135,-0.1135,0.0003,0.0025,-0.0016,-0.0005,0.0003,-0.0692,0.0102,-0.0135,-0.0016,-0.0043,-0.0022,0.0003,-0.0542,-0.0006,-0.0005
{1: [4]},0.13,0.7038,0.3234,0.8763,0.3587,0.7435,0.0078,0.9667,0.432,0.8245,0.8772,0.8513,0.4326,0.5841,0.0188,0.0914,0.333,0.0712,0.2365,0.0967,0.9238,0.2225,0.1485,0.0797,0.4108,0.6494,0.1582,0.7641,0.5268,0.1903,-0.0048,0.1228,0.0823,0.9188,0.4019,-0.0064,0.7954,0.6866,0.4479,0.8385,0.0823,0.9188,0.4019,-0.0064,0.7954,0.6866,0.4479,0.8385,0.935,0.897,0.9156,0.0075,0.9574,0.3172,0.214,0.9683,0.0005,0.0281,0.9256,-0.0078,0.0034,-0.0028,0.4747,0.3115,0.0822,0.867,0.9544,0.9153,0.9157,0.0054,0.2264,0.7586,0.3145,0.8128,0.9244,0.918,0.8955,0.3206,0.4826,0.8982
{1: [5]},-0.0004,0.0,0.0003,0.0027,-0.0003,0.0059,-0.0002,-0.0,0.0006,-0.0003,-0.0011,0.1315,-0.0002,-0.0041,-0.0024,0.0018,0.2089,0.056,-0.0025,0.0761,0.0077,-0.0112,-0.0486,0.0673,-0.0007,0.0001,-0.0005,0.285,-0.0004,0.0081,-0.0214,0.0007,0.0043,0.025,0.0002,0.0016,-0.0004,0.1587,-0.0393,0.5283,0.0043,0.025,0.0002,0.0016,-0.0004,0.1587,-0.0393,0.5283,-0.0011,0.0206,-0.0003,0.0034,0.0013,0.1338,-0.0122,0.0005,-0.0001,0.0187,0.0118,0.0021,0.0051,0.013,0.0258,0.2783,-0.0031,0.0258,0.0001,0.7525,0.0029,0.0118,-0.1347,0.0721,0.1119,0.0063,-0.0006,0.4562,0.0001,0.1761,-0.0025,0.0017
{1: [6]},-0.0016,0.0002,0.0002,-0.0002,-0.0,0.0003,0.0,-0.0,-0.0013,0.0002,0.0,0.063,-0.0001,0.0011,-0.0017,-0.0,0.1071,0.0111,-0.0012,0.0043,0.001,0.0079,0.0514,-0.0222,-0.0043,0.0002,0.0006,0.0181,0.0002,0.0002,-0.011,-0.0001,-0.001,-0.0008,-0.0021,-0.0026,-0.0001,-0.0122,-0.0816,0.0003,-0.001,-0.0008,-0.0021,-0.0026,-0.0001,-0.0122,-0.0816,0.0003,-0.0032,-0.0075,-0.0,-0.0002,-0.0003,0.0492,-0.0494,-0.0001,-0.0026,-0.0,-0.0048,-0.0003,0.0017,0.0063,-0.1088,-0.0456,-0.0023,0.0042,-0.0025,-0.0019,-0.0,0.0013,0.0601,0.0536,-0.0388,0.0006,-0.006,-0.0006,0.0,0.0326,0.0003,-0.0002
{1: [7]},-0.0007,-0.0013,0.0001,-0.0003,-0.0,0.0024,0.001,-0.0001,0.0049,-0.0003,0.0068,-0.0324,-0.0011,-0.0033,0.0019,-0.0003,0.206,0.0873,0.2788,0.0341,0.0058,0.1704,0.1515,-0.1484,-0.0067,0.0003,0.0041,0.1708,-0.0014,0.0046,-0.0005,0.0006,0.3001,-0.0068,0.3431,-0.0102,-0.0017,0.082,0.2511,0.5718,0.3001,-0.0068,0.3431,-0.0102,-0.0017,0.082,0.2511,0.5718,0.0078,-0.0171,-0.0004,0.0079,-0.0018,0.1004,0.0885,0.0008,0.002,0.0241,0.4318,0.0003,0.0046,-0.0478,0.0862,-0.0806,0.0479,0.0145,0.1278,0.0002,0.0038,0.0097,0.1135,0.085,-0.0221,0.0013,0.0623,-0.0006,0.0,-0.0703,0.0008,-0.0
{1: [8]},0.0026,0.0021,0.0001,0.0001,0.0002,0.0022,0.0006,0.0001,0.0084,-0.0001,-0.0008,0.0277,-0.0003,0.0015,0.0121,0.0001,0.2643,0.1182,0.0003,0.0548,-0.0006,0.1258,0.0777,-0.0161,0.1207,-0.0001,-0.0011,0.1383,0.0001,-0.0005,0.5114,0.0001,0.046,0.0029,0.0014,-0.0185,-0.0001,0.0636,0.1931,0.5975,0.046,0.0029,0.0014,-0.0185,-0.0001,0.0636,0.1931,0.5975,0.8746,0.0069,0.0001,0.0024,-0.0001,-0.037,0.1928,0.0004,0.0013,0.0236,0.0151,0.0021,-0.0005,-0.0274,0.3521,-0.0213,0.0864,-0.0004,0.0076,-0.0003,0.0008,0.0001,0.1146,0.0303,0.2469,-0.0005,-0.0001,0.0011,-0.0001,0.1154,0.0565,0.0002
{1: [9]},0.0122,-0.0003,0.0004,-0.0002,0.0001,0.0002,0.0007,-0.0005,0.0031,0.0012,0.0045,0.0194,0.0021,-0.0053,-0.0004,0.0012,0.3389,-0.018,0.0048,0.0018,-0.002,0.0547,-0.0256,0.0791,0.0025,-0.0004,-0.0001,-0.0478,0.002,0.007,-0.0165,0.0005,0.0083,-0.0016,-0.0003,-0.1792,0.0001,-0.102,0.2236,0.0562,0.0083,-0.0016,-0.0003,-0.1792,0.0001,-0.102,0.2236,0.0562,0.0046,0.0289,0.0034,-0.1103,-0.0003,-0.249,0.079,0.0004,0.0019,0.008,-0.0006,-0.0433,-0.0197,-0.0684,0.0543,-0.1531,0.0536,0.0463,0.0044,0.004,0.0005,-0.0223,0.0809,0.2364,-0.0436,0.0274,0.0068,0.0163,0.0,-0.0328,0.0027,0.0005
