,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79
{2: [20]},0.0003,0.0005,0.0008,-0.0002,0.0001,-0.0002,-0.0001,0.0001,0.0008,-0.0009,0.0003,-0.0036,0.0004,-0.0013,0.0002,0.0005,0.0927,0.099,0.0046,-0.0103,-0.0001,-0.0114,0.1135,0.0553,0.0,0.0011,0.0001,-0.0585,0.0004,-0.0006,-0.0002,0.0005,0.0138,0.0209,0.0012,0.0,0.0018,-0.0228,0.034,0.08,0.0138,0.0209,0.0012,0.0,0.0018,-0.0228,0.034,0.08,0.013,0.5096,0.0004,-0.0002,0.0007,-0.0516,0.0066,0.0206,0.0001,0.0084,0.1929,-0.0003,-0.0004,-0.0048,0.1549,0.131,0.0062,0.044,0.0037,-0.0008,0.0,-0.0031,0.021,0.0362,-0.0302,0.0211,-0.0008,-0.001,-0.0001,-0.0599,-0.0002,0.007
{2: [21]},0.0121,-0.0046,0.0012,0.007,0.0024,0.012,0.0026,0.0012,0.0224,-0.0016,0.0007,0.1219,0.0013,0.0441,0.0043,0.0101,0.286,0.0635,0.0019,0.029,0.0018,0.1173,0.0248,0.0723,0.0453,0.0005,-0.0041,0.5637,0.004,0.0101,0.0278,0.0067,0.06,0.0442,0.0059,-0.001,0.0022,0.2087,0.1904,0.3606,0.06,0.0442,0.0059,-0.001,0.0022,0.2087,0.1904,0.3606,0.0816,0.2037,-0.0009,0.0038,0.0008,0.1346,0.093,0.0095,0.006,0.0031,0.0488,0.0015,0.0019,-0.0017,0.1441,0.1707,0.0206,0.0903,0.0195,0.0201,0.0027,0.0171,-0.0406,0.3783,0.0908,0.002,0.0075,0.0513,0.0032,0.2639,0.0112,0.0221
{2: [22]},0.1769,0.3795,0.0912,0.3227,0.0257,0.4018,0.0097,0.6647,0.3417,0.4744,0.2155,0.7587,0.0255,0.4589,0.056,0.8923,0.3408,0.1438,0.2331,0.1091,0.0698,0.095,0.2118,0.0902,0.4075,0.3999,0.0804,0.6979,0.0144,0.5317,0.4687,0.8248,0.528,0.8737,0.2452,0.0169,0.027,0.588,0.5519,0.8912,0.528,0.8737,0.2452,0.0169,0.027,0.588,0.5519,0.8912,0.6114,0.8719,0.1776,0.0047,0.0873,0.2147,0.2664,0.7971,-0.002,0.0203,0.505,-0.0075,0.0013,0.0096,0.5733,0.3011,0.0498,0.629,0.5663,0.6183,0.0918,0.0028,0.0947,0.7574,0.3156,0.6464,0.4729,0.6474,0.0741,0.2312,0.1709,0.8897
{2: [23]},0.0047,0.0265,0.1542,0.011,0.0162,0.0024,0.0254,0.1528,0.3195,0.0316,0.5722,0.4618,0.0101,0.0119,0.0209,0.1656,-0.4997,0.1449,0.7162,-0.504,0.0094,-0.1881,-0.203,0.0901,-0.004,0.0158,0.0738,0.0762,0.0093,0.0061,0.0359,0.1289,0.0232,0.8081,0.6095,-0.2078,0.031,-0.1027,-0.0005,0.8718,0.0232,0.8081,0.6095,-0.2078,0.031,-0.1027,-0.0005,0.8718,0.1245,0.86,0.0718,-0.9124,0.0098,-0.5175,-0.1806,0.097,-0.5059,0.02,0.1464,-0.8189,-0.02,-0.7359,-0.2671,0.2841,-0.0563,0.3583,0.8964,0.132,0.3299,-0.8501,0.1551,0.7468,-0.3784,0.3571,0.7396,0.1271,0.0781,-0.5222,0.2012,0.8928
{2: [24]},0.6568,0.1695,0.0812,0.9385,0.2649,0.8247,0.2469,0.0403,0.835,0.4915,0.0524,0.8655,0.3531,0.2866,0.5711,0.1038,0.3839,0.1815,0.2797,0.0785,0.2987,0.3944,-0.0567,0.0836,0.6774,0.5368,0.041,0.7668,0.2254,0.2804,0.1812,0.1147,0.9355,0.9069,0.4434,-0.0124,0.2477,0.6902,0.475,0.8668,0.9355,0.9069,0.4434,-0.0124,0.2477,0.6902,0.475,0.8668,0.945,0.9017,0.0663,0.001,0.4662,0.3211,0.1358,0.4737,-0.0027,0.0324,0.8915,-0.0044,0.0065,0.0548,0.6212,0.3036,0.0661,0.8826,0.7044,0.9167,0.8026,0.0247,0.1475,0.6008,0.3996,0.7906,0.6196,0.9307,0.4384,0.3518,0.8472,0.2024
{2: [25]},-0.012,-0.002,0.0034,-0.0017,-0.0006,-0.0008,-0.0001,0.0018,-0.0051,0.0004,0.4948,-0.0731,0.0026,-0.0043,-0.0034,0.0002,-0.5739,-0.7281,0.0293,-0.8086,0.0226,-0.1711,-0.5984,-0.8816,-0.0158,-0.0012,0.0244,-0.1878,-0.0016,-0.0011,-0.0292,0.0003,-0.0088,-0.0114,0.1083,-0.9372,0.0015,-0.1047,-0.2575,-0.0593,-0.0088,-0.0114,0.1083,-0.9372,0.0015,-0.1047,-0.2575,-0.0593,-0.0192,-0.0557,0.04,-0.9251,0.0037,-0.5416,-0.6407,-0.0024,-0.9389,-0.9119,0.0634,-0.9197,-0.0442,-0.3437,-0.3179,-0.6581,-0.1159,-0.0089,0.4355,0.0147,0.049,-0.2208,-0.1967,-0.1986,-0.3537,-0.0016,0.0314,-0.0038,0.0038,-0.5145,0.0003,0.0018
{2: [26]},0.0245,0.0017,0.0028,0.0007,0.0025,0.0049,0.0142,0.0001,0.0747,0.0026,0.0356,0.1236,0.0011,0.011,0.0116,0.0016,0.3519,0.1299,0.0087,0.0593,0.006,0.0253,0.2517,0.0856,0.1424,0.0024,0.0063,0.6335,0.0011,0.0035,0.04,0.002,0.1248,0.0501,0.0307,-0.0035,-0.0016,0.2374,0.3788,0.629,0.1248,0.0501,0.0307,-0.0035,-0.0016,0.2374,0.3788,0.629,0.7947,0.0253,0.0059,-0.008,0.0002,0.0402,0.148,0.0029,-0.0052,0.0242,0.1174,-0.0033,0.0064,0.0114,0.1681,0.2294,0.0859,0.0306,0.0714,0.0023,0.0041,0.0077,0.1856,0.3917,0.2627,0.0129,0.065,0.0114,0.002,0.1509,0.0292,0.0023
{2: [27]},-0.0004,0.0002,-0.0004,-0.0,-0.0,0.0001,-0.001,0.0,0.0001,-0.0004,-0.0001,0.0081,-0.0,-0.0014,-0.0008,-0.0001,-0.0633,-0.0108,0.0004,-0.0352,0.0004,-0.0243,0.0471,-0.0339,-0.001,0.0002,0.0002,0.0225,-0.0003,0.0005,0.0043,-0.0001,-0.001,0.0009,0.0014,0.0023,-0.0003,-0.0413,0.0079,-0.0035,-0.001,0.0009,0.0014,0.0023,-0.0003,-0.0413,0.0079,-0.0035,0.0008,-0.0136,0.0002,-0.0026,-0.0001,-0.1245,0.0103,-0.0006,-0.0001,-0.0014,-0.0118,-0.001,0.0035,-0.0017,-0.113,0.008,0.0086,-0.0056,0.0005,-0.0012,0.0004,-0.0043,-0.0325,0.0054,-0.0321,0.0,-0.0013,0.0011,-0.0,-0.0037,-0.0009,-0.0002
{2: [28]},0.0162,0.0002,0.0005,0.0081,0.0012,0.028,0.0003,0.0,-0.0003,0.0,0.0011,0.8315,-0.0007,0.1852,0.0009,0.0002,0.2196,0.0484,0.0056,0.0717,-0.0,0.1498,0.0743,-0.0408,-0.0005,0.0,-0.0033,0.7602,0.0,0.1414,0.0368,-0.0005,0.0004,0.0117,0.0027,-0.0004,-0.0006,0.3557,0.2356,0.0059,0.0004,0.0117,0.0027,-0.0004,-0.0006,0.3557,0.2356,0.0059,-0.0012,0.0491,-0.0,0.0018,-0.0007,0.2694,0.1844,0.0002,0.0061,0.008,0.0057,0.0015,0.0064,0.004,-0.0292,0.1337,0.0383,0.0234,0.0024,0.8374,0.0135,0.0195,-0.0168,0.0097,0.0511,0.0033,0.001,0.9201,-0.001,0.3651,0.0015,0.0002
{2: [29]},-0.0003,-0.0,0.0001,0.0001,0.0,0.0,-0.0001,0.0,-0.0001,0.0001,-0.0003,0.0045,-0.0001,-0.0012,0.0,-0.0001,0.0009,0.0115,-0.0003,0.0078,0.0006,-0.0091,0.0026,0.018,-0.0044,0.0,-0.0,0.0049,-0.0,0.0001,-0.0017,0.0,-0.0003,0.0005,0.0004,0.0002,-0.0,0.0036,0.0012,0.002,-0.0003,0.0005,0.0004,0.0002,-0.0,0.0036,0.0012,0.002,-0.0,-0.0009,0.0002,0.0001,-0.0,0.0073,0.0079,0.0,0.0002,0.0017,0.0006,0.0003,0.001,-0.0007,0.0087,0.019,0.0076,0.0001,0.0054,0.0007,0.0008,-0.0013,0.0192,0.0048,-0.0146,-0.0004,-0.0031,-0.0003,0.0,-0.0112,0.0002,0.0001
