,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95
{0: [20]},-0.0009,-0.0001,0.0032,0.0003,-0.0001,0.0037,0.0052,-0.0007,-0.0001,0.0005,0.0003,0.0001,0.0001,0.0106,0.0159,-0.0023,0.0007,-0.0005,0.0018,-0.0005,0.0004,0.0007,0.0009,0.0006,0.0,-0.0003,0.005,-0.0024,0.0006,-0.0001,-0.0025,0.6881,0.0009,0.0032,0.0158,-0.0009,-0.0004,0.0005,0.0027,0.0004,0.0003,0.0005,-0.0015,-0.0011,-0.0002,0.0037,-0.0015,0.0003,-0.0008,0.0004,0.0083,-0.0013,-0.0002,0.0007,0.0021,-0.0005,0.0,-0.0018,-0.0081,-0.0734,-0.0003,-0.0015,0.2301,-0.0898,-0.0004,0.0023,-0.0007,-0.0005,0.0005,-0.0051,0.0006,-0.0011,-0.0015,-0.0005,0.1167,0.0038,0.0805,-0.0029,0.0036,-0.0005,0.0008,0.0005,-0.0014,0.0037,0.0001,0.0004,-0.0037,-0.0001,-0.0013,0.0003,0.0003,-0.0008,0.3663,-0.0001,0.0004,-0.0002
{0: [21]},0.0022,0.0,-0.0001,0.0001,0.0019,0.0001,0.0,0.0007,0.0012,-0.0006,0.0,-0.0002,0.0004,-0.001,0.0002,-0.0006,0.0007,0.0005,0.0,0.0013,0.0005,0.0005,0.0001,0.0007,-0.0001,0.0004,0.0002,0.0008,0.0001,0.0001,0.0005,-0.0385,0.0002,0.0037,0.0023,-0.0018,0.001,0.0001,0.0032,-0.0001,0.0011,0.0006,0.0004,0.0009,-0.0006,-0.0004,-0.0006,0.0003,-0.0003,0.0001,-0.0013,0.0008,0.0001,0.0001,0.0003,-0.0015,-0.0001,0.0003,-0.0,-0.0071,0.0001,0.0004,-0.1171,-0.8684,0.0014,-0.0001,-0.0,-0.0003,0.0004,0.0001,-0.0003,0.0092,-0.011,0.0013,0.0433,0.0007,-0.1188,0.0001,0.0,0.0001,0.0108,0.0002,0.0011,0.0,-0.0001,-0.0002,-0.0015,-0.0012,-0.0024,0.0003,-0.0001,0.0019,-0.0017,-0.0005,-0.0016,-0.0006
{0: [22]},-0.002,0.0238,0.0058,-0.0004,0.0007,0.0919,0.0002,-0.0,0.0009,0.0003,-0.0005,-0.0,-0.0003,0.0056,0.0011,0.0001,0.669,-0.0026,0.0159,-0.0007,0.8638,0.0146,-0.0005,0.0005,-0.0005,0.0043,0.0017,-0.0036,0.0037,0.0,-0.0006,-0.1343,0.0004,-0.0084,-0.0,-0.0026,0.8519,-0.001,0.0008,-0.0002,-0.0001,0.0008,-0.0027,-0.0006,-0.0002,-0.0015,-0.0013,-0.0007,-0.0001,-0.0004,-0.0033,0.0002,-0.0002,-0.0002,0.0007,0.001,-0.0007,-0.0019,-0.0109,0.0227,0.0017,-0.0007,-0.0925,0.0058,0.0001,0.0246,-0.0007,-0.0,-0.001,-0.003,-0.0006,-0.0007,-0.0025,0.0041,-0.0029,-0.0018,-0.0162,-0.0033,0.0015,0.0004,-0.0006,0.0001,-0.0023,0.0002,-0.0,-0.0002,-0.0077,-0.0007,0.0057,0.0006,-0.0012,0.006,0.7716,-0.0006,-0.0003,0.0007
{0: [23]},-0.0001,0.001,-0.0004,-0.0009,0.0008,-0.0006,-0.0001,0.0,0.0002,0.0009,0.0011,-0.0001,0.0032,-0.0006,-0.0008,-0.0002,-0.0003,-0.0006,-0.0014,-0.0005,0.0003,-0.0002,-0.0006,0.0011,-0.0003,0.0002,-0.0007,0.0001,0.0002,0.0,0.0007,-0.1048,0.0002,0.001,-0.0037,-0.0014,0.0015,-0.0,0.0004,0.0,-0.0002,-0.0005,-0.0012,-0.0002,-0.0003,-0.0,0.0005,-0.0003,-0.0006,0.0,0.0,-0.0007,0.0005,0.0002,0.0003,0.0001,-0.0003,-0.0002,-0.0019,0.2988,-0.0002,0.0008,-0.4869,-0.022,0.0003,0.0004,-0.0007,-0.0005,-0.0011,0.0003,-0.0003,-0.0004,-0.0052,-0.0006,0.0016,0.0186,-0.0206,0.0007,0.0032,0.0016,0.002,-0.0008,0.0004,0.962,0.0001,0.8888,-0.009,0.002,-0.0027,0.0009,-0.0002,-0.0029,-0.0119,0.0037,-0.0003,0.0098
{0: [24]},0.006,0.0003,-0.0001,-0.0006,0.002,-0.001,0.0002,0.0004,0.0005,0.0004,-0.0003,-0.0007,0.0002,-0.0026,0.0001,-0.0004,-0.0,-0.0004,-0.0011,0.0001,0.0002,-0.0003,0.0003,0.0004,0.0001,-0.0003,0.001,0.0004,0.0,0.0001,-0.0002,-0.0354,-0.0004,0.006,-0.0006,-0.004,0.0006,-0.0005,0.0024,-0.0004,0.0001,-0.0003,0.0008,0.0005,-0.0003,0.0003,-0.0005,0.0001,0.0,-0.0001,0.0003,0.0005,-0.0001,0.0002,-0.0,-0.0001,0.0374,0.0012,-0.0004,-0.012,-0.0012,0.0003,0.1233,-0.7571,0.0011,0.0,-0.0006,-0.0016,-0.0009,-0.0007,-0.0001,-0.0007,-0.002,0.0001,-0.0038,0.0087,0.0427,0.0005,0.0,0.0002,0.0265,0.7485,-0.0009,-0.0003,0.0033,0.0002,-0.0074,-0.0024,-0.006,0.8618,-0.0017,-0.9654,-0.0103,0.0002,0.019,0.004
{0: [25]},0.0007,-0.0009,0.0005,-0.0005,-0.0003,-0.0012,-0.0005,-0.0017,-0.0003,0.0003,0.0001,0.0001,-0.0003,0.0003,-0.0013,-0.0007,0.0005,-0.0004,-0.001,0.0002,-0.0006,0.0005,0.0005,0.0014,-0.0001,0.0001,0.0007,0.0038,-0.0002,0.0,0.0005,0.0042,0.0011,-0.0013,0.0016,-0.0007,0.0,0.0006,0.001,0.0001,0.0031,-0.0001,-0.0013,0.0005,0.0001,0.0002,0.0003,-0.0,0.0001,0.0009,-0.0018,-0.0001,-0.0001,-0.0006,0.0002,0.001,0.0004,0.0,0.0003,0.1396,0.0148,0.0009,0.1612,0.0172,0.0001,0.0002,0.0003,-0.0007,0.0,-0.0008,0.0003,-0.0007,-0.0086,-0.0005,0.0006,-0.0008,0.0758,-0.0006,0.0044,0.0015,0.01,0.0009,0.0005,-0.0006,0.0012,-0.0003,-0.008,-0.0032,0.0154,0.042,-0.0004,0.0123,0.9478,-0.0019,0.002,0.9483
{0: [26]},0.0001,0.0004,-0.0004,0.0002,0.0004,-0.0008,0.0015,-0.0,-0.0003,0.0008,0.0005,0.0006,0.0002,-0.0001,0.0039,0.0003,0.0027,0.0016,-0.0047,-0.0011,0.0002,0.0015,0.0022,0.0008,0.0001,-0.0003,0.0022,-0.0138,-0.0006,-0.0,0.0017,-0.1292,0.0009,-0.0012,0.0033,-0.0007,-0.0005,-0.0004,0.0013,0.0002,0.0013,-0.0001,0.0018,0.8889,-0.0003,-0.0013,-0.0016,0.0033,-0.0002,-0.0003,-0.0021,-0.0009,-0.0004,-0.0016,0.003,-0.0014,-0.0,0.0002,-0.0993,0.0033,-0.0,-0.0001,-0.4854,0.0244,0.001,-0.0006,-0.001,-0.0012,-0.0006,-0.0016,-0.0002,0.0009,-0.0087,0.0016,0.4863,0.0004,0.0305,-0.0017,0.0304,0.0011,-0.0002,-0.0002,0.0004,0.0,0.0001,-0.0,0.0013,-0.0001,0.0021,-0.0001,0.0004,0.001,0.0122,0.0,-0.0008,0.0002
{0: [27]},0.0004,-0.0004,-0.0006,-0.0004,0.0008,0.003,-0.0002,0.0003,0.0008,0.0004,-0.0002,-0.0002,-0.0003,-0.0018,-0.0007,0.0004,0.0011,-0.0035,0.0092,0.0103,0.0002,0.0049,-0.0008,-0.0007,-0.0003,-0.0017,0.0044,0.0053,0.0002,0.0002,-0.001,-0.132,-0.0008,-0.0049,-0.001,-0.0021,-0.0,-0.0001,0.0014,-0.0002,0.0018,0.0057,0.0008,0.0016,-0.0002,0.0015,0.0008,0.0003,-0.0006,-0.0004,0.0001,0.0018,0.0002,0.0007,0.0002,0.0002,0.0002,-0.0005,-0.0013,-0.049,0.0004,0.0026,0.1029,-0.029,0.0007,0.0003,-0.0007,-0.0009,-0.0007,-0.0022,-0.0002,0.0031,-0.0038,0.003,0.4582,0.0043,0.0801,-0.0008,0.0,-0.0,-0.0043,-0.0,-0.0,0.0006,0.0001,0.0002,-0.0023,-0.0005,-0.0266,0.0091,-0.0004,-0.0009,-0.0031,-0.0004,-0.0008,-0.0003
{0: [28]},0.0004,-0.0006,0.0002,0.0001,0.0003,0.0009,0.0002,0.0005,0.0001,0.0015,0.0001,0.0001,0.0001,0.0004,0.0002,0.0002,0.0,0.0004,-0.001,-0.0002,0.0002,-0.0002,0.0002,0.0002,-0.0003,-0.0006,0.0006,0.0082,-0.0002,0.0001,0.0012,-0.0235,0.0001,0.0015,0.0017,-0.0024,0.0007,-0.0001,0.0005,-0.0002,0.0001,-0.0001,0.0007,-0.0002,-0.0001,0.0002,0.0005,-0.0001,0.0004,-0.0,0.003,-0.0002,-0.0001,0.0,0.0001,-0.0005,0.0018,-0.0002,-0.0016,0.032,0.0009,0.0008,-0.0053,-0.1825,0.0002,0.0001,-0.0003,0.0002,0.0004,-0.0007,-0.0002,-0.001,-0.0069,0.0004,0.0203,0.0014,0.0229,-0.0012,-0.0007,0.0004,0.7243,0.0024,0.0003,0.0003,0.0009,0.0002,-0.0024,0.0004,0.009,0.8692,-0.0007,0.0106,0.9215,-0.0003,0.0778,0.9393
{0: [29]},-0.0002,0.0021,-0.0003,-0.0001,0.0002,-0.0015,-0.0004,0.0001,-0.0001,-0.0001,-0.0004,-0.0003,0.0003,0.0002,-0.0009,-0.0003,-0.0002,-0.0,-0.0005,-0.0003,0.0001,-0.0001,0.0004,0.0003,0.0001,0.0004,0.0003,-0.0022,-0.0001,0.0,-0.0004,0.0006,-0.0003,-0.003,-0.0026,0.0001,0.0002,-0.0002,-0.0007,-0.0002,-0.0002,0.0002,-0.0003,-0.0005,0.0002,0.0003,0.0004,-0.0002,-0.0007,-0.0003,-0.0001,-0.0004,0.0005,0.0004,0.0003,0.0004,-0.0002,-0.0001,-0.9589,0.0015,-0.0001,0.0002,0.0218,-0.0004,0.0006,0.0006,0.0007,-0.0002,0.0,0.0004,-0.0002,0.0001,0.0019,0.0006,-0.0014,-0.0001,-0.1205,0.0012,-0.0014,0.0,0.0059,-0.0002,0.0002,0.0001,-0.0001,-0.0001,-0.0006,0.0,0.0027,0.3501,0.0,-0.0076,0.0018,-0.0005,-0.0019,0.0003
{0: [30]},0.0005,-0.0023,-0.0009,0.0003,-0.0002,0.0016,-0.0001,-0.0004,0.0009,0.0008,0.0004,0.0005,-0.0002,0.0036,0.0001,-0.0017,-0.0005,0.0023,0.0067,0.0005,-0.0001,-0.0001,0.0007,-0.0003,0.0002,-0.0008,-0.0006,-0.005,0.0003,-0.0001,0.001,0.1814,0.0004,0.001,-0.0004,-0.0006,0.0012,0.0008,0.0014,0.0001,0.0012,0.001,0.0026,-0.0003,-0.0002,-0.0003,-0.0017,0.0004,-0.0003,0.0,0.0092,-0.0,-0.0001,-0.0,-0.0003,-0.0005,0.0003,0.001,-0.0151,0.1046,-0.0005,0.0012,-0.2158,-0.0399,-0.0006,0.0016,-0.0001,0.0003,0.0001,0.0002,0.0011,-0.0008,-0.0041,0.0013,-0.0065,-0.0003,0.0335,-0.0007,0.0016,-0.0001,0.9532,0.0573,0.9608,0.9701,0.2932,0.9566,0.0065,-0.0032,0.018,0.9439,0.9453,0.0123,0.9488,0.9681,0.9615,0.9478
{0: [31]},-0.0009,0.0019,0.0007,-0.0005,0.0009,0.0009,0.001,0.0009,0.0001,0.0033,-0.0001,-0.0,0.0002,0.0036,0.0071,0.0009,-0.0003,-0.0012,0.0023,-0.0007,0.0005,-0.0002,0.0,0.0003,0.0001,0.0062,0.0008,-0.0021,0.0002,-0.0001,-0.0012,-0.0998,0.0006,-0.0024,0.0009,0.001,0.0004,0.0006,0.0008,0.0002,0.0003,0.0005,-0.0016,-0.0011,0.0001,0.0004,-0.0005,-0.0002,-0.0013,0.0012,-0.0016,-0.0014,0.0002,0.0003,0.0002,-0.0015,-0.0,0.0001,-0.0512,0.0073,0.0004,0.0001,-0.09,-0.4526,-0.0,0.0012,0.0003,-0.001,0.0011,0.0013,0.0039,0.0001,-0.0054,-0.0002,0.006,0.0019,0.033,-0.0006,0.0014,-0.0003,-0.0002,-0.0007,-0.0023,-0.0004,0.0002,0.0004,0.0023,-0.0015,0.0037,0.0007,0.0006,-0.0053,0.0001,-0.0004,0.0034,-0.0004
{1: [0]},0.016,-0.0005,-0.0009,0.0036,-0.0012,-0.0012,-0.0001,-0.0037,0.0009,0.0018,-0.0005,0.0013,-0.0017,-0.0015,0.001,-0.0012,0.0003,-0.0026,0.0013,0.0063,0.0017,0.001,0.0092,0.0026,0.9377,-0.0004,-0.0004,0.0048,-0.0001,-0.0002,-0.0024,-0.1286,0.0027,-0.0089,0.0052,0.0035,-0.0003,-0.0001,0.004,0.0025,0.0027,-0.0008,-0.0015,-0.0005,-0.0001,-0.0002,-0.0018,0.8324,0.0009,-0.0005,-0.0038,-0.0007,0.0009,-0.0008,0.0021,0.9525,0.1051,-0.0004,-0.0034,0.4575,-0.001,0.0025,-0.1821,-0.2141,-0.0005,-0.0,-0.0008,0.0001,-0.0014,-0.0013,0.0007,-0.0055,0.0061,-0.0004,0.0319,0.0528,0.0188,0.0018,0.0053,0.0001,0.3295,0.0001,-0.0012,-0.0005,0.0015,0.0002,-0.0035,-0.0022,0.0005,0.0014,0.0001,-0.0026,0.1628,-0.0002,-0.0016,0.0002
{1: [1]},0.0854,0.9687,0.9481,0.0101,0.0222,0.9636,0.0037,0.9273,0.0027,0.0013,-0.0008,0.0011,0.0001,-0.0008,-0.0013,-0.0001,0.9339,0.0014,-0.0017,0.0188,0.0003,0.0005,0.9546,0.0048,-0.0004,-0.0002,0.1316,0.0969,0.0009,0.0002,0.5303,0.1226,0.9467,0.0016,-0.0018,-0.0012,0.0007,0.0004,0.9032,0.001,-0.0002,-0.0005,-0.0008,0.0011,-0.0002,-0.0006,-0.0029,0.0486,0.003,0.0005,-0.0037,-0.0001,-0.0005,-0.002,0.0005,-0.0014,0.9409,0.0001,-0.0069,-0.0182,0.9631,-0.0005,0.4593,-0.1195,0.0009,0.0008,-0.0016,-0.0002,-0.0003,0.0021,-0.0008,-0.0019,-0.0002,0.0055,0.5934,0.004,0.0742,0.001,0.0081,0.004,0.9404,0.0007,-0.0,0.0007,0.0008,0.001,-0.0052,-0.0008,0.0156,0.934,0.6495,0.0113,0.9493,0.9551,0.9529,0.9674
{1: [2]},0.0012,0.0004,0.0007,0.0007,0.0003,0.001,-0.0,-0.0002,-0.0002,0.0003,-0.0,0.0004,0.0003,0.0014,0.0001,0.0006,0.0002,-0.0012,-0.002,-0.0002,-0.0006,-0.0005,0.001,0.0002,-0.0006,-0.0012,0.0011,-0.0014,-0.0002,-0.0001,-0.0005,0.0079,-0.0014,0.001,0.0026,-0.0005,-0.0007,-0.0,0.0013,-0.0003,-0.0004,-0.0006,-0.0003,-0.0002,-0.0003,-0.0004,-0.0007,-0.0003,0.0001,0.0001,-0.0026,0.0005,-0.0004,-0.0005,0.0007,0.0004,-0.0001,0.0001,-0.0041,0.0049,0.017,0.0012,0.0513,-0.1599,-0.0001,0.0008,-0.0,0.0003,-0.0004,-0.0002,0.0005,0.0011,-0.0023,-0.0004,0.0069,0.0031,-0.0732,0.0003,0.003,0.0001,0.4207,0.0001,0.0002,0.0034,0.0003,-0.0001,0.0,0.0057,-0.937,0.7701,0.0015,0.005,0.8972,-0.0017,0.0047,0.0017
{1: [3]},-0.002,0.0001,0.001,0.0008,0.0015,0.0051,0.0009,0.0024,-0.0016,0.0056,0.0015,0.0003,0.0016,0.0008,0.0012,0.0009,0.0,0.0002,0.0023,0.0015,0.0035,0.001,-0.0,0.0018,-0.0005,0.0003,0.0064,0.0047,0.0003,-0.0003,0.0017,0.6196,0.0004,0.0081,0.0032,0.0089,0.0006,0.0011,0.0001,-0.0,-0.0005,-0.001,-0.0004,-0.0005,0.0001,-0.0012,0.0063,0.0002,-0.0002,0.0012,-0.0012,-0.0007,-0.0002,-0.0006,0.0009,-0.0003,0.0051,0.0008,-0.0033,0.1685,0.0016,0.0087,0.3078,0.0057,-0.0016,0.0032,0.0017,0.0013,0.0042,-0.0015,0.0006,0.0135,0.0381,0.0008,0.0093,0.0028,-0.0019,0.0,0.0271,0.0006,0.9597,0.0031,-0.0026,-0.0001,0.9598,-0.0001,-0.0034,-0.0036,0.0171,0.9562,-0.0007,0.008,0.9344,0.9654,0.966,0.9612
{1: [4]},0.0028,0.0081,-0.0002,0.0007,0.0054,-0.0072,-0.0003,-0.0007,0.0099,0.0025,0.0006,0.0006,0.0128,-0.0049,0.0065,0.0001,0.001,0.0014,0.0006,-0.0016,0.0085,0.0012,0.0015,0.003,-0.0006,0.0045,0.0005,-0.0019,0.0045,0.0002,0.0004,-0.1361,-0.0007,-0.0052,-0.0083,0.0009,0.0055,-0.0003,0.0005,0.0046,0.0013,0.0058,0.002,0.0007,-0.0009,0.0385,-0.0022,0.0002,-0.0007,0.0014,-0.0016,-0.0004,-0.0006,0.0126,0.0011,0.0052,-0.0008,0.0002,-0.0001,-0.0174,-0.0005,-0.0013,-0.2018,0.0053,0.0113,0.0095,0.0024,0.0005,-0.0024,-0.0064,0.0018,0.0056,-0.0073,-0.0001,-0.0041,0.0083,0.0899,0.0006,0.0001,0.0004,0.3221,0.0007,-0.0003,0.0001,0.6881,0.0001,0.0001,0.0008,0.001,0.7182,-0.0017,-0.0082,0.0356,0.0004,0.0023,0.0016
{1: [5]},0.0031,-0.001,0.0002,0.0001,0.001,0.0003,-0.0002,0.0054,-0.0,0.0012,-0.0,0.0001,-0.0013,0.0001,-0.0008,0.0041,-0.0007,0.0017,-0.002,0.003,0.0005,-0.0,-0.0005,0.0005,-0.0004,-0.0015,-0.0,-0.0019,0.0011,-0.0001,0.0006,0.256,-0.0011,-0.0006,0.0007,-0.0005,0.0004,-0.0001,0.0001,-0.0001,-0.0007,-0.0007,-0.0004,0.0001,-0.0002,0.0002,-0.0013,-0.0,0.0058,0.0003,0.0004,0.0003,0.0002,-0.0001,0.0004,0.0009,0.1359,-0.0,-0.0004,0.0095,0.0009,0.0,0.0413,-0.0349,0.0011,0.0024,-0.0,-0.0001,-0.0008,0.001,0.0001,-0.0005,0.0035,0.0006,0.1161,0.0014,0.0717,-0.0011,0.001,-0.0009,0.0411,-0.0003,-0.0008,0.0003,-0.0002,0.0002,0.0003,-0.0003,0.0053,-0.0002,-0.0006,0.0072,0.2971,-0.0003,0.0007,-0.0
{1: [6]},0.0003,0.0003,-0.0002,0.0003,0.0001,-0.0004,0.0003,0.0003,0.0001,0.0002,-0.0003,0.0001,0.0001,0.0004,-0.0,0.0002,0.0005,0.0004,-0.0003,0.0001,0.0001,-0.0001,0.0005,-0.0002,0.0,0.0,-0.0001,-0.0,-0.0,0.0,0.0001,0.0121,-0.0002,-0.0005,-0.0001,-0.0001,-0.0001,-0.0001,-0.0008,0.0001,-0.0001,0.0006,-0.0001,-0.0,0.0,0.0001,-0.0002,-0.0001,0.0005,0.0003,-0.0003,-0.0,0.0,-0.0003,0.0001,-0.0001,0.0,0.0001,-0.0004,0.0007,0.0,0.0,0.0069,-0.0008,0.0,0.0004,-0.0001,0.0005,0.0001,0.0002,0.0002,0.0006,-0.0004,0.0007,-0.0031,-0.0003,-0.0887,-0.0005,0.0008,0.0004,-0.0006,0.0001,0.0003,-0.0,0.0,0.0,0.0003,-0.0,0.0031,0.0001,0.0002,0.0006,0.0141,-0.0,0.0003,-0.0001
{1: [7]},0.0011,-0.0002,-0.0006,0.0004,0.0006,0.0004,0.0024,-0.0015,0.0007,0.0003,-0.0001,-0.0002,0.0,0.0003,0.0017,-0.0019,-0.0005,-0.0005,-0.0037,-0.0008,0.0015,-0.0002,0.0014,0.0008,-0.0007,0.0018,0.013,0.001,0.0014,0.0002,0.0019,-0.0757,0.0007,-0.0019,0.0012,-0.0016,-0.0015,-0.0002,0.0001,0.0006,0.0007,0.0013,0.0023,-0.0015,-0.0005,-0.0008,-0.0003,0.0035,0.0009,-0.0003,0.0021,-0.0012,-0.0,-0.0022,-0.0001,-0.001,-0.0001,0.0007,-0.0052,-0.0414,0.2007,-0.0003,-0.0753,-0.2933,-0.0004,0.0001,-0.001,0.0002,0.0004,-0.0006,0.0009,-0.0019,-0.0079,0.0002,-0.0062,0.0118,0.046,0.0003,-0.0017,0.0001,-0.0008,-0.0006,-0.0006,0.9441,-0.0001,0.0017,-0.0001,0.0004,0.0071,-0.0002,-0.0006,0.0087,0.799,-0.0019,-0.0014,0.0021
{1: [8]},0.0076,-0.0002,0.0012,0.0017,0.0009,-0.0,0.0021,-0.0006,0.0074,0.0004,0.0019,-0.0,-0.0002,0.0002,0.0143,-0.0007,0.0016,0.0001,-0.0016,-0.0008,-0.0003,-0.0004,0.0004,0.0,-0.0001,-0.0006,0.0002,0.0018,0.0005,-0.0001,-0.0006,-0.0579,-0.0002,0.0003,0.0015,-0.0017,0.0007,-0.0004,0.0024,-0.0,-0.0005,0.0002,0.0,-0.0005,-0.0001,0.0,-0.0017,0.0002,-0.0007,0.0001,0.0019,-0.0002,-0.0002,-0.0003,0.0001,-0.001,0.001,-0.0003,-0.0022,0.6745,-0.0001,-0.0001,-0.4868,0.0382,0.0049,-0.0002,0.0004,-0.0003,-0.001,0.0002,0.0021,-0.0026,-0.0017,-0.0,-0.0118,0.0005,0.0592,0.0005,0.0028,0.0006,0.0873,0.0248,0.0009,-0.0,-0.0003,0.0012,-0.0063,-0.0018,0.0098,0.84,-0.0009,0.0033,-0.0124,0.9286,0.778,0.0005
{1: [9]},-0.0018,0.0004,0.002,0.0004,0.0011,0.0003,-0.0004,0.0013,-0.0006,0.0006,0.001,0.0003,-0.0002,-0.0007,0.0007,-0.0012,-0.0003,0.0017,-0.0028,-0.0006,0.0005,0.0018,0.0003,0.0018,-0.0001,0.8819,0.9583,0.0031,0.0017,0.0017,0.0056,-0.1381,-0.0002,-0.0021,0.0004,-0.0028,-0.0004,0.0,-0.0,-0.0001,0.0007,0.8312,0.0035,0.0002,-0.0002,0.7995,-0.0021,0.0146,0.0013,0.0006,0.0078,-0.0006,0.956,0.9509,0.0019,0.0003,0.5844,0.0039,0.0,0.6891,-0.0008,0.0192,0.0299,0.045,-0.0003,0.0043,0.9674,0.0013,0.9339,0.0043,-0.0001,0.0046,-0.0076,-0.0009,0.0058,0.0027,0.08,-0.0018,-0.0013,0.0013,-0.0039,0.0004,-0.0029,-0.0003,-0.0007,0.0,-0.0072,0.0008,-0.0125,0.0001,0.0005,0.0042,0.9042,0.0021,0.0017,0.0003
{1: [10]},-0.0017,-0.0003,0.0017,0.0031,0.0059,-0.0017,-0.0024,-0.0005,-0.0005,0.0023,0.001,0.0002,0.0036,-0.0013,-0.0013,-0.0004,-0.0004,-0.004,-0.0061,0.0051,0.0001,-0.0003,0.0013,0.0004,0.0002,-0.0001,0.0089,-0.0011,0.0007,0.0,0.0005,0.0966,-0.0002,-0.0034,-0.0107,-0.0024,-0.0005,-0.0001,-0.0013,0.0006,0.0001,0.0003,0.0004,-0.0005,0.0006,-0.0002,-0.0015,-0.0001,-0.0004,0.0007,-0.0021,0.0001,0.0,-0.0003,0.0,0.0003,0.0001,0.0003,-0.0059,-0.0153,0.0008,0.0002,0.007,0.013,0.001,0.0021,0.0013,0.0001,0.0031,0.0021,-0.0005,0.002,-0.0096,0.0004,-0.0128,0.0062,-0.1226,0.0003,-0.0,0.0006,0.025,0.0001,-0.0015,0.0001,-0.0,0.0003,-0.0045,0.0001,0.0077,0.0026,-0.0002,0.0076,0.2803,-0.0003,-0.0034,0.0014
{1: [11]},0.0005,-0.0011,0.0004,-0.0007,0.0001,-0.0016,0.0002,-0.0008,-0.0002,0.0002,0.0006,-0.0,0.0005,-0.0002,0.0008,0.0012,0.0,-0.0015,-0.003,-0.002,0.0003,-0.0005,-0.0008,-0.0009,0.0,-0.0001,-0.0016,-0.0007,0.0004,-0.0,-0.0005,0.0361,0.0002,-0.0022,0.0077,-0.0001,-0.0006,0.0003,-0.0014,-0.0003,-0.0003,-0.0003,-0.0001,0.0001,0.0,0.0001,-0.0008,0.0001,0.0005,-0.0004,0.0004,-0.0,-0.0002,0.0004,0.0001,-0.0004,0.0007,-0.0005,0.0001,-0.0247,0.0001,-0.0002,-0.0591,0.0319,0.0001,-0.0006,0.0008,-0.0007,0.0015,-0.002,-0.0004,0.0014,-0.0012,0.0015,-0.0002,0.0007,0.0221,-0.0023,-0.0004,-0.0002,0.7294,0.0001,-0.0014,-0.0003,0.0017,-0.0002,-0.0044,0.0002,0.0172,0.9406,-0.0016,0.0102,0.8041,-0.0015,0.0164,-0.0009
{1: [12]},0.0028,-0.0023,0.0012,0.0083,-0.0004,0.0052,0.0018,0.0176,-0.0004,-0.0014,0.0018,0.0008,-0.0011,0.0023,-0.0007,-0.0019,0.0057,0.0206,0.0106,-0.0006,0.0071,0.0012,0.0081,0.0251,0.0006,0.0029,-0.0029,-0.0152,0.0013,0.0003,-0.0026,0.5658,0.001,0.0283,0.0068,-0.0032,0.0007,0.0025,-0.0007,0.0028,0.9162,0.0041,-0.0003,0.7875,-0.0008,0.0021,0.0649,0.6391,0.9309,0.0005,-0.0034,-0.002,0.0004,-0.0053,0.0037,0.0011,-0.0003,0.0002,-0.0175,0.0224,0.0005,-0.0002,-0.4303,-0.0188,-0.0009,-0.0008,0.0006,-0.003,-0.0013,0.0058,-0.001,0.0032,0.4286,0.0063,0.212,0.0031,-0.0146,-0.0028,0.008,0.0013,-0.004,0.0037,-0.002,0.0002,0.0005,0.0004,0.0162,0.0014,-0.0308,0.0018,-0.0001,-0.0177,-0.0102,0.0022,0.0156,0.0021
{1: [13]},0.0023,-0.0016,0.0003,0.0002,0.0006,0.0018,0.0024,-0.0011,0.0011,0.0006,-0.0008,-0.0003,-0.0001,0.0006,0.0035,-0.001,0.0011,-0.0004,-0.0005,0.0001,-0.0001,-0.0003,0.0008,0.0,-0.0001,-0.0005,-0.0015,0.0071,-0.0005,-0.0,-0.0005,-0.0814,-0.0009,-0.0007,0.0008,0.0009,-0.001,-0.0002,0.0004,0.0,0.0003,-0.0013,0.0023,0.0003,-0.0001,-0.0003,-0.0011,-0.0006,0.0,-0.0003,0.0095,0.0014,-0.0001,-0.0008,0.0009,-0.0006,-0.0002,0.0008,-0.342,-0.0043,0.0004,-0.0006,-0.0437,-0.171,0.0026,0.0004,-0.0008,-0.0004,0.0007,-0.001,0.0004,-0.0032,0.0056,-0.0002,-0.0096,0.0024,0.0677,0.0005,0.001,-0.0006,0.0087,0.0028,-0.0021,-0.0003,0.002,-0.0002,-0.0026,-0.0031,0.0025,0.7881,0.0005,0.0042,0.0597,-0.0005,0.0064,-0.0002
