,0
0,2023
1,2024
2,2036
3,2038
4,2042
5,2052
6,2070
7,2084
8,2085
9,2100
10,2110
11,2129
12,2145
13,2162
14,2170
15,2185
16,2199
17,2215
18,2216
19,2248
20,2261
21,2265
22,2270
23,2284
24,2294
25,2296
26,2298
27,2300
28,2308
29,2327
30,2363
31,2368
32,2385
33,2416
34,2428
35,2453
36,2459
37,2470
38,2477
39,2482
40,2509
41,2523
42,2542
43,2543
44,2552
45,2561
46,2606
47,2628
48,2633
49,2639
50,2657
51,2667
52,2669
53,2676
54,2688
55,2703
56,2723
57,2726
58,2764
59,2765
60,2770
61,2773
62,2777
63,2779
64,2792
65,2834
66,2836
67,2847
68,2858
69,2867
70,2869
71,2876
72,2888
73,2894
74,2902
75,2945
76,2962
77,2963
78,2977
79,2988
