,0
0,7001
1,7027
2,7058
3,7068
4,7071
5,7077
6,7078
7,7085
8,7089
9,7096
10,7116
11,7123
12,7133
13,7214
14,7239
15,7279
16,7286
17,7319
18,7322
19,7333
20,7339
21,7351
22,7377
23,7402
24,7409
25,7433
26,7439
27,7470
28,7478
29,7494
30,7525
31,7562
32,7565
33,7577
34,7585
35,7626
36,7633
37,7658
38,7663
39,7675
40,7694
41,7712
42,7728
43,7763
44,7775
45,7794
46,7799
47,7800
48,7803
49,7808
50,7818
51,7819
52,7840
53,7845
54,7854
55,7856
56,7864
57,7867
58,7877
59,7878
60,7881
61,7898
62,7905
63,7909
64,7921
65,7939
66,7960
67,7965
