,0
0,9010
1,9024
2,9038
3,9049
4,9052
5,9062
6,9066
7,9067
8,9071
9,9079
10,9095
11,9100
12,9107
13,9116
14,9129
15,9133
16,9136
17,9156
18,9169
19,9184
20,9187
21,9189
22,9245
23,9253
24,9254
25,9270
26,9289
27,9297
28,9300
29,9342
30,9372
31,9388
32,9410
33,9418
34,9421
35,9462
36,9465
37,9503
38,9516
39,9522
40,9539
41,9540
42,9543
43,9552
44,9573
45,9596
46,9613
47,9615
48,9618
49,9629
50,9638
51,9649
52,9650
53,9674
54,9677
55,9680
56,9684
57,9717
58,9730
59,9732
60,9741
61,9743
62,9750
63,9759
64,9771
65,9779
66,9785
67,9787
68,9798
69,9812
70,9853
71,9858
72,9859
73,9866
74,9883
75,9896
76,9940
77,9967
78,9972
79,9983
80,9988
81,9990
82,9991
83,10015
84,10020
85,10046
86,10058
87,10070
88,10074
89,10080
90,10090
91,10091
92,10094
93,10099
94,10100
95,10117
96,10138
97,10147
98,10149
99,10163
100,10190
101,10206
102,10211
103,10225
104,10230
105,10241
106,10246
107,10248
108,10255
109,10267
110,10273
111,10289
112,10293
113,10295
114,10313
115,10319
116,10320
117,10332
118,10340
119,10341
120,10398
121,10421
122,10425
123,10429
124,10435
125,10457
126,10463
127,10467
128,10471
129,10482
130,10488
131,10495
132,10499
133,10503
134,10531
135,10533
136,10558
137,10565
138,10581
139,10588
140,10591
141,10599
142,10605
143,10606
144,10625
145,10706
146,10716
147,10719
148,10745
149,10746
150,10776
151,10777
152,10778
153,10782
154,10787
155,10803
156,10809
157,10845
158,10846
159,10853
160,10916
161,10921
162,10922
163,10923
164,10924
165,10927
166,10949
167,10963
168,10966
169,10971
170,10987
171,10994
172,11013
173,11016
174,11024
175,11042
176,11058
177,11085
178,11103
179,11138
180,11148
181,11150
182,11157
183,11164
184,11237
185,11241
186,11273
187,11276
188,11312
189,11314
190,11335
191,11363
192,11401
193,11424
194,11429
195,11439
196,11444
197,11447
198,11457
199,11459
200,11465
201,11482
202,11513
203,11520
204,11523
205,11527
206,11541
207,11552
208,11553
209,11565
210,11570
211,11575
212,11613
213,11617
214,11620
215,11627
216,11638
217,11657
218,11662
219,11671
220,11685
221,11689
222,11701
223,11746
224,11749
225,11758
226,11759
227,11775
228,11789
229,11799
230,11805
231,11816
232,11835
233,11841
234,11848
235,11865
236,11866
237,11874
238,11933
239,11934
240,11942
241,11943
242,11974
243,11976
