,0
0,3004
1,3034
2,3055
3,3068
4,3071
5,3093
6,3113
7,3145
8,3153
9,3161
10,3186
11,3225
12,3232
13,3266
14,3271
15,3277
16,3283
17,3288
18,3293
19,3303
20,3308
21,3315
22,3328
23,3382
24,3389
25,3415
26,3437
27,3452
28,3461
29,3467
30,3498
31,3499
32,3513
33,3523
34,3535
35,3542
36,3544
37,3560
38,3571
39,3572
40,3599
41,3611
42,3613
43,3626
44,3631
45,3639
46,3642
47,3664
48,3678
49,3680
50,3683
51,3687
52,3693
53,3701
54,3709
55,3713
56,3740
57,3744
58,3759
59,3762
60,3771
61,3786
62,3853
63,3884
64,3890
65,3895
66,3920
67,3930
68,3935
69,3950
70,3974
71,3982
72,3987
