,0
0,16025
1,16029
2,16030
3,16042
4,16052
5,16076
6,16104
7,16110
8,16120
9,16129
10,16150
11,16155
12,16163
13,16174
14,16175
15,16208
16,16211
17,16226
18,16236
19,16239
20,16251
21,16265
22,16281
23,16289
24,16305
25,16312
26,16316
27,16360
28,16377
29,16384
30,16387
31,16388
32,16400
33,16412
34,16417
35,16421
36,16460
37,16499
38,16502
39,16508
40,16515
41,16546
42,16550
43,16575
44,16584
45,16591
46,16594
47,16598
48,16604
49,16608
50,16614
51,16619
52,16622
53,16632
54,16641
55,16645
56,16654
57,16671
58,16675
59,16677
60,16680
61,16686
62,16707
63,16708
64,16712
65,16732
66,16760
67,16764
68,16783
69,16785
70,16798
71,16800
72,16803
73,16806
74,16827
75,16837
76,16847
77,16863
78,16868
79,16884
80,16885
81,16888
82,16906
83,16917
84,16918
85,16923
86,16928
87,16929
88,16932
89,16943
90,16955
91,16957
92,16966
93,16970
94,16977
95,16983
96,16992
97,16993
98,16994
99,17021
100,17028
101,17044
102,17046
103,17060
104,17070
105,17084
106,17089
107,17099
108,17107
109,17112
110,17147
111,17162
112,17169
113,17174
114,17220
115,17228
116,17239
117,17243
118,17247
119,17256
120,17264
121,17274
122,17290
123,17310
124,17313
125,17331
126,17332
127,17362
128,17373
129,17382
130,17384
131,17386
132,17399
133,17405
134,17407
135,17419
136,17426
137,17427
138,17433
139,17443
140,17447
141,17456
142,17466
143,17476
144,17479
145,17491
146,17495
147,17514
148,17531
149,17532
150,17543
151,17591
152,17600
153,17626
154,17634
155,17641
156,17650
157,17662
158,17665
159,17700
160,17707
161,17708
162,17723
163,17727
164,17729
165,17730
166,17752
167,17753
168,17784
169,17790
170,17798
171,17809
172,17812
173,17848
174,17860
175,17882
176,17887
177,17888
178,17890
179,17912
180,17916
181,17919
182,17927
183,17938
184,17971
185,17979
186,17980
