,0
0,8031
1,8032
2,8057
3,8071
4,8096
5,8102
6,8108
7,8129
8,8133
9,8198
10,8226
11,8285
12,8308
13,8311
14,8348
15,8358
16,8367
17,8379
18,8387
19,8406
20,8408
21,8420
22,8421
23,8431
24,8437
25,8454
26,8458
27,8462
28,8486
29,8490
30,8491
31,8494
32,8496
33,8502
34,8508
35,8516
36,8534
37,8543
38,8551
39,8578
40,8596
41,8618
42,8625
43,8628
44,8633
45,8649
46,8664
47,8702
48,8703
49,8712
50,8732
51,8745
52,8765
53,8785
54,8819
55,8851
56,8859
57,8871
58,8881
59,8891
60,8895
61,8899
62,8916
63,8924
64,8928
65,8951
66,8980
67,8984
