,0
0,5003
1,5005
2,5011
3,5014
4,5018
5,5021
6,5027
7,5036
8,5040
9,5066
10,5070
11,5137
12,5140
13,5148
14,5153
15,5166
16,5180
17,5182
18,5219
19,5227
20,5249
21,5256
22,5270
23,5302
24,5312
25,5333
26,5344
27,5359
28,5385
29,5387
30,5398
31,5401
32,5407
33,5415
34,5416
35,5422
36,5434
37,5448
38,5450
39,5457
40,5460
41,5469
42,5492
43,5505
44,5508
45,5509
46,5512
47,5526
48,5536
49,5548
50,5564
51,5572
52,5581
53,5582
54,5613
55,5619
56,5620
57,5623
58,5624
59,5643
60,5649
61,5663
62,5668
63,5676
64,5679
65,5686
66,5689
67,5708
68,5719
69,5724
70,5750
71,5810
72,5829
73,5830
74,5853
75,5869
76,5873
77,5896
78,5903
79,5905
80,5912
81,5924
82,5927
83,5936
84,5984
