,0
0,4
1,36
2,44
3,58
4,65
5,76
6,82
7,101
8,109
9,111
10,118
11,161
12,165
13,214
14,228
15,236
16,256
17,280
18,308
19,313
20,318
21,324
22,335
23,341
24,359
25,360
26,377
27,418
28,423
29,478
30,481
31,514
32,542
33,591
34,608
35,609
36,639
37,643
38,689
39,699
40,722
41,723
42,726
43,749
44,758
45,762
46,771
47,776
48,778
49,790
50,798
51,803
52,805
53,807
54,812
55,821
56,832
57,848
58,850
59,862
60,872
61,896
62,900
63,906
64,913
65,923
66,928
67,936
68,937
69,940
70,955
71,970
72,985
73,995
