,0
0,3007
1,3009
2,3028
3,3032
4,3049
5,3067
6,3087
7,3095
8,3132
9,3136
10,3146
11,3149
12,3150
13,3165
14,3171
15,3204
16,3205
17,3251
18,3257
19,3265
20,3272
21,3293
22,3300
23,3312
24,3313
25,3314
26,3331
27,3334
28,3335
29,3343
30,3376
31,3388
32,3398
33,3410
34,3417
35,3433
36,3458
37,3485
38,3491
39,3494
40,3520
41,3539
42,3551
43,3570
44,3582
45,3593
46,3614
47,3618
48,3620
49,3635
50,3636
51,3639
52,3699
53,3723
54,3727
55,3730
56,3733
57,3747
58,3748
59,3752
60,3766
61,3770
62,3773
63,3795
64,3818
65,3819
66,3826
67,3832
68,3839
69,3855
70,3865
71,3870
72,3873
73,3880
74,3883
75,3897
76,3905
77,3912
78,3914
79,3927
80,3929
81,3941
82,3972
83,4005
84,4013
85,4026
86,4042
87,4053
88,4064
89,4069
90,4073
91,4074
92,4082
93,4097
94,4098
95,4109
96,4158
97,4167
98,4169
99,4176
100,4178
101,4180
102,4194
103,4197
104,4204
105,4226
106,4231
107,4232
108,4234
109,4242
110,4280
111,4295
112,4303
113,4305
114,4318
115,4333
116,4335
117,4339
118,4355
119,4358
120,4367
121,4374
122,4420
123,4435
124,4442
125,4449
126,4461
127,4471
128,4504
129,4518
130,4525
131,4533
132,4541
133,4544
134,4551
135,4564
136,4568
137,4572
138,4586
139,4595
140,4601
141,4612
142,4614
143,4616
144,4667
145,4679
146,4690
147,4697
148,4701
149,4713
150,4714
151,4715
152,4729
153,4747
154,4770
155,4785
156,4789
157,4798
158,4803
159,4804
160,4820
161,4831
162,4836
163,4843
164,4858
165,4861
166,4885
167,4886
168,4887
169,4889
170,4897
171,4920
172,4926
173,4979
174,4992
175,4996
176,5030
177,5038
178,5075
179,5101
180,5112
181,5119
182,5137
183,5157
184,5181
185,5182
186,5183
187,5205
188,5207
189,5208
190,5217
191,5219
192,5232
193,5235
194,5263
195,5279
196,5302
197,5316
198,5320
199,5357
200,5361
201,5391
202,5416
203,5421
204,5427
205,5430
206,5434
207,5482
208,5487
209,5503
210,5509
211,5535
212,5538
213,5551
214,5572
215,5581
216,5595
217,5610
218,5613
219,5619
220,5638
221,5649
222,5656
223,5686
224,5687
225,5689
226,5724
227,5731
228,5751
229,5766
230,5767
231,5793
232,5809
233,5820
234,5830
235,5834
236,5842
237,5852
238,5869
239,5873
240,5891
241,5895
242,5896
243,5924
244,5936
245,5944
246,5963
247,5976
248,5981
