,0
0,5006
1,5007
2,5031
3,5072
4,5073
5,5087
6,5089
7,5094
8,5104
9,5109
10,5158
11,5165
12,5177
13,5188
14,5189
15,5202
16,5206
17,5231
18,5256
19,5278
20,5299
21,5323
22,5347
23,5357
24,5370
25,5384
26,5389
27,5391
28,5398
29,5406
30,5414
31,5455
32,5472
33,5500
34,5527
35,5585
36,5607
37,5627
38,5635
39,5637
40,5648
41,5683
42,5690
43,5703
44,5705
45,5710
46,5717
47,5726
48,5802
49,5804
50,5808
51,5809
52,5814
53,5821
54,5823
55,5832
56,5852
57,5855
58,5859
59,5865
60,5876
61,5889
62,5903
63,5925
64,5943
65,5945
66,5946
67,5954
68,5988
69,5996
