,0
0,6072
1,6074
2,6085
3,6089
4,6097
5,6152
6,6158
7,6170
8,6171
9,6200
10,6204
11,6209
12,6210
13,6222
14,6223
15,6231
16,6246
17,6262
18,6273
19,6281
20,6294
21,6301
22,6304
23,6310
24,6316
25,6317
26,6320
27,6346
28,6353
29,6402
30,6409
31,6412
32,6413
33,6460
34,6462
35,6466
36,6473
37,6476
38,6497
39,6501
40,6526
41,6530
42,6553
43,6592
44,6596
45,6612
46,6616
47,6630
48,6633
49,6640
50,6689
51,6691
52,6694
53,6697
54,6701
55,6712
56,6721
57,6764
58,6769
59,6781
60,6791
61,6800
62,6818
63,6820
64,6841
65,6864
66,6878
67,6886
68,6936
69,6941
70,6966
71,6974
