,0
0,9005
1,9019
2,9040
3,9050
4,9071
5,9075
6,9089
7,9094
8,9100
9,9103
10,9195
11,9211
12,9234
13,9281
14,9286
15,9303
16,9315
17,9329
18,9330
19,9331
20,9338
21,9372
22,9373
23,9379
24,9381
25,9387
26,9396
27,9405
28,9413
29,9418
30,9422
31,9449
32,9455
33,9499
34,9502
35,9539
36,9540
37,9543
38,9545
39,9554
40,9581
41,9586
42,9617
43,9619
44,9624
45,9640
46,9641
47,9679
48,9693
49,9696
50,9700
51,9718
52,9732
53,9739
54,9741
55,9750
56,9751
57,9769
58,9776
59,9779
60,9798
61,9803
62,9815
63,9843
64,9844
65,9852
66,9866
67,9879
68,9896
69,9909
70,9939
71,9940
72,9946
73,9954
74,9982
75,9983
76,9988
