,0
0,4
1,36
2,53
3,58
4,65
5,82
6,110
7,113
8,116
9,127
10,138
11,144
12,188
13,193
14,210
15,213
16,214
17,216
18,236
19,238
20,255
21,256
22,262
23,264
24,269
25,271
26,280
27,288
28,296
29,305
30,308
31,317
32,320
33,321
34,323
35,331
36,332
37,335
38,342
39,370
40,376
41,377
42,411
43,424
44,440
45,445
46,452
47,461
48,479
49,491
50,523
51,537
52,542
53,562
54,577
55,599
56,609
57,610
58,619
59,622
60,627
61,640
62,645
63,646
64,665
65,673
66,682
67,687
68,702
69,717
70,722
71,725
72,735
73,750
74,758
75,762
76,771
77,776
78,790
79,796
80,803
81,812
82,817
83,825
84,831
85,844
86,847
87,849
88,889
89,906
90,923
91,928
92,937
93,943
94,955
95,958
96,970
97,974
98,995
99,1010
100,1020
101,1024
102,1031
103,1034
104,1051
105,1068
106,1073
107,1078
108,1081
109,1095
110,1111
111,1135
112,1137
113,1141
114,1146
115,1166
116,1168
117,1208
118,1225
119,1233
120,1239
121,1253
122,1275
123,1295
124,1307
125,1314
126,1322
127,1331
128,1332
129,1359
130,1404
131,1408
132,1425
133,1427
134,1452
135,1455
136,1456
137,1466
138,1471
139,1485
140,1495
141,1498
142,1503
143,1518
144,1552
145,1556
146,1568
147,1581
148,1583
149,1587
150,1588
151,1624
152,1625
153,1646
154,1663
155,1672
156,1714
157,1725
158,1739
159,1744
160,1746
161,1749
162,1766
163,1768
164,1773
165,1781
166,1799
167,1815
168,1816
169,1833
170,1857
171,1861
172,1862
173,1883
174,1899
175,1903
176,1917
177,1919
178,1924
179,1937
180,1945
181,1998
