,0
0,1005
1,1024
2,1026
3,1031
4,1040
5,1073
6,1096
7,1102
8,1125
9,1145
10,1155
11,1202
12,1220
13,1233
14,1239
15,1252
16,1275
17,1307
18,1308
19,1314
20,1320
21,1344
22,1359
23,1368
24,1383
25,1439
26,1456
27,1471
28,1479
29,1487
30,1495
31,1497
32,1498
33,1504
34,1505
35,1524
36,1537
37,1548
38,1552
39,1568
40,1579
41,1598
42,1622
43,1632
44,1634
45,1654
46,1699
47,1711
48,1712
49,1725
50,1734
51,1749
52,1785
53,1788
54,1793
55,1834
56,1838
57,1850
58,1879
59,1890
60,1899
61,1903
62,1907
63,1913
64,1915
65,1916
66,1949
67,1953
68,1998
