,0
0,14013
1,14024
2,14036
3,14043
4,14057
5,14084
6,14089
7,14095
8,14105
9,14136
10,14151
11,14168
12,14178
13,14181
14,14184
15,14190
16,14191
17,14213
18,14236
19,14237
20,14251
21,14264
22,14266
23,14267
24,14271
25,14288
26,14299
27,14308
28,14326
29,14348
30,14354
31,14369
32,14409
33,14421
34,14452
35,14492
36,14495
37,14498
38,14512
39,14518
40,14568
41,14584
42,14593
43,14596
44,14611
45,14635
46,14637
47,14639
48,14645
49,14647
50,14651
51,14677
52,14689
53,14698
54,14710
55,14714
56,14736
57,14741
58,14747
59,14754
60,14764
61,14765
62,14780
63,14786
64,14789
65,14790
66,14808
67,14839
68,14858
69,14867
70,14870
71,14871
72,14875
73,14879
74,14914
75,14925
76,14935
77,14970
78,14979
79,14996
80,14999
81,15009
82,15019
83,15033
84,15034
85,15043
86,15064
87,15082
88,15088
89,15091
90,15092
91,15105
92,15110
93,15125
94,15142
95,15146
96,15200
97,15221
98,15274
99,15293
100,15296
101,15298
102,15312
103,15320
104,15322
105,15341
106,15342
107,15350
108,15374
109,15400
110,15402
111,15412
112,15415
113,15418
114,15419
115,15428
116,15479
117,15487
118,15492
119,15498
120,15517
121,15521
122,15527
123,15539
124,15540
125,15572
126,15577
127,15634
128,15636
129,15643
130,15644
131,15646
132,15652
133,15655
134,15668
135,15679
136,15692
137,15701
138,15722
139,15763
140,15765
141,15781
142,15782
143,15785
144,15790
145,15791
146,15818
147,15819
148,15823
149,15864
150,15870
151,15880
152,15884
153,15896
154,15912
155,15926
156,15930
157,15940
158,15978
159,15983
160,15997
