,0
0,4008
1,4018
2,4022
3,4040
4,4053
5,4057
6,4076
7,4082
8,4109
9,4172
10,4178
11,4192
12,4194
13,4195
14,4221
15,4230
16,4231
17,4234
18,4240
19,4241
20,4242
21,4270
22,4280
23,4282
24,4307
25,4311
26,4316
27,4320
28,4323
29,4333
30,4339
31,4358
32,4362
33,4402
34,4422
35,4438
36,4461
37,4478
38,4512
39,4528
40,4534
41,4544
42,4554
43,4555
44,4556
45,4557
46,4572
47,4586
48,4596
49,4602
50,4615
51,4620
52,4622
53,4662
54,4671
55,4673
56,4685
57,4700
58,4701
59,4714
60,4725
61,4736
62,4756
63,4775
64,4796
65,4820
66,4859
67,4864
68,4880
69,4908
70,4910
71,4916
72,4919
73,4920
74,4924
75,4928
76,4953
77,4966
78,4994
