,0
0,3006
1,3007
2,3021
3,3028
4,3032
5,3033
6,3037
7,3042
8,3044
9,3048
10,3060
11,3087
12,3102
13,3120
14,3131
15,3132
16,3149
17,3165
18,3171
19,3204
20,3227
21,3230
22,3243
23,3257
24,3269
25,3282
26,3294
27,3299
28,3327
29,3373
30,3388
31,3392
32,3409
33,3410
34,3439
35,3441
36,3458
37,3459
38,3461
39,3485
40,3493
41,3504
42,3520
43,3526
44,3535
45,3539
46,3564
47,3567
48,3570
49,3584
50,3593
51,3599
52,3613
53,3614
54,3621
55,3645
56,3684
57,3712
58,3738
59,3741
60,3747
61,3752
62,3761
63,3803
64,3807
65,3824
66,3860
67,3887
68,3891
69,3894
70,3929
71,3931
72,3945
73,3946
74,3972
75,3987
76,3995
