,0
0,1028
1,1029
2,1032
3,1038
4,1060
5,1067
6,1090
7,1097
8,1111
9,1129
10,1134
11,1140
12,1141
13,1154
14,1156
15,1163
16,1169
17,1197
18,1204
19,1217
20,1219
21,1235
22,1255
23,1260
24,1270
25,1272
26,1299
27,1312
28,1315
29,1340
30,1341
31,1360
32,1370
33,1375
34,1395
35,1407
36,1410
37,1433
38,1442
39,1443
40,1454
41,1459
42,1534
43,1536
44,1584
45,1588
46,1589
47,1593
48,1597
49,1598
50,1652
51,1667
52,1712
53,1718
54,1733
55,1736
56,1737
57,1753
58,1758
59,1763
60,1774
61,1785
62,1795
63,1805
64,1808
65,1822
66,1837
67,1863
68,1870
69,1884
70,1895
71,1907
72,1910
73,1927
74,1958
75,1970
76,1973
77,1981
78,1995
79,1997
