,layer0_hidden_states,layer1_hidden_states,layer2_hidden_states,x_hidden_states
Acc,0.9633487224804476,0.9644533315705975,0.9668495505023796,0.8278897269615074
Precision_0,0.98510091654628,0.9878781578584067,0.9868646036588209,0.8817842235761721
Recall_0,0.9904241022354782,0.9896493906722744,0.9912517101785308,0.9748791786073816
F1_0,0.9877553375490618,0.9887629810360166,0.9890532920117235,0.9259977641374344
Precision_1,0.8831963748266883,0.8728116378229245,0.8845872231374703,0.4652689124851689
Recall_1,0.8660631383472609,0.865474532431357,0.8813751823849317,0.25682285448998543
F1_1,0.8745458502854655,0.8691276005894253,0.8829782816328225,0.33095984658693317
Precision_2,0.8840748524980375,0.8750256263069417,0.8912204635434541,0.46393103156827115
Recall_2,0.8598837495689867,0.8760241695811373,0.8741359210547921,0.2703807694202256
F1_2,0.8718115191090358,0.875524613232356,0.8825955229881008,0.3416478643118338
Precision_3,0.8893440204977792,0.8771084533796398,0.8942169946467616,0.4627438657850156
Recall_3,0.8626883487446142,0.8796039668718779,0.8726791101518236,0.27692068708967976
F1_3,0.8758134130146082,0.8783544376137876,0.8833167825223436,0.34649044289521197
Precision_4,0.8625100522718134,0.8789928020697252,0.8911528150134048,0.4455986279542165
Recall_4,0.8591418844497847,0.8589916891959547,0.8736857915289877,0.30568071826708054
F1_4,0.8608226736894908,0.868877157000519,0.8823328656478707,0.36261055048822854
Avg_F1,0.8941497587295324,0.8961293578944209,0.9040553489605723,0.46154129368392843
