,layer0_hidden_states,layer1_hidden_states,layer2_hidden_states,x_hidden_states
Acc,0.8944888779503781,0.9187743851617424,0.9175532396782065,0.7997691336699442
Precision_0,0.9521211242168894,0.9624016697159238,0.9624106288484552,0.8208803987361348
Recall_0,0.9668199025473011,0.9691806789762145,0.9724009129539114,0.9960899194989016
F1_0,0.9594142182481142,0.9657792786672278,0.9673799787828422,0.9000374767701979
Precision_1,0.6332908909460064,0.7355553918680023,0.7563230991550218,1.0
Recall_1,0.6573790285130491,0.7134263526016104,0.7590572332840374,0.0
F1_1,0.6451101778690765,0.7243218934396205,0.7576876996805112,0.0
Precision_2,0.6227468146642695,0.7527869968513318,0.7350078086437235,1.0
Recall_2,0.5919926287005113,0.7230561169896564,0.6749569016763761,0.0
F1_2,0.6069804118762999,0.7376220924282796,0.7037035602366002,0.0
Precision_3,0.7295159597614355,0.7517249453637215,0.7286613996846704,1.0
Recall_3,0.6439174279452633,0.7253372093898977,0.6369510698066742,0.0
F1_3,0.6840492515461113,0.7382953687414,0.6797267430178823,0.0
Precision_4,0.6381119457073203,0.737337664718521,0.7190151728013487,0.2326833680402179
Recall_4,0.5654925259838841,0.7338987504379306,0.7471023589863366,0.16147962162793414
F1_4,0.5996114911927685,0.7356141884650135,0.7327897253801438,0.19065017880994442
Avg_F1,0.6990331101464741,0.7803265643483083,0.7682575414195959,0.21813753111602846
