,layer0_hidden_states,layer1_hidden_states,layer2_hidden_states,x_hidden_states
Acc,0.9746735749672966,0.98629067048902,0.976723190180634,0.9022977608616994
Precision_0,0.9890600526370136,0.9928666234752583,0.9902590459509432,0.9275243310238791
Recall_0,0.9923143593370174,0.9950652759038969,0.9932350603732804,0.9987568347339209
F1_0,0.9906845334703943,0.993964733834924,0.9917448205711972,0.9618235192863676
Precision_1,0.8219545962536071,0.9230756344752492,0.8778322301425662,1.0
Recall_1,0.8081641355331781,0.9037130580247319,0.9048118870338177,0.0
F1_1,0.8150010336985735,0.9132917319278356,0.8911178950428842,0.0
Precision_2,0.8525148756547831,0.9333678548758895,0.8831099747756405,1.0
Recall_2,0.829290414076285,0.9214392902491714,0.8486832341155324,0.0
F1_2,0.8407422887235643,0.9273652152986963,0.8655544156477573,0.0
Precision_3,0.9211224300170628,0.9366959329237156,0.8322724986558907,1.0
Recall_3,0.8861512457540347,0.9241820929967982,0.7799249134554438,0.0
F1_3,0.9032984874339391,0.9303969370725482,0.805248850555425,0.0
Precision_4,0.8013022079431267,0.9248886385745737,0.8413200800670647,0.24917848748143556
Recall_4,0.777982412477186,0.8991538078646093,0.8159283225485316,0.3535423925667828
F1_4,0.7894701395787382,0.9118396809772595,0.8284296796691403,0.29232489384907706
Avg_F1,0.8678392965810419,0.9353716598222526,0.8764191322972807,0.25082968262708893
