,layer0_hidden_states,layer1_hidden_states,layer2_hidden_states,x_hidden_states
Acc,0.9010175008699687,0.9165029433940378,0.915949788307621,0.8115549965201253
Precision_0,0.9554213399819189,0.9554671529788459,0.9570145899528979,0.8335456665596226
Recall_0,0.9708510272766705,0.9717808984807618,0.97572825332688,0.9943220889042995
F1_0,0.9630743867479034,0.9635549795340898,0.9662808246941824,0.9068630549372909
Precision_1,0.6386256702046176,0.7478225104035614,0.7641956134702073,1.0
Recall_1,0.6523741393186085,0.6909818474470178,0.7516617484872873,0.0
F1_1,0.6454266977783184,0.7182794199665365,0.757876862854116,0.0
Precision_2,0.6421597744518158,0.7307099670055437,0.7087459323279331,1.0
Recall_2,0.5954894917726282,0.676940860673861,0.628561897299436,0.0
F1_2,0.6179446926699674,0.7027984841711872,0.6662500256974282,0.0
Precision_3,0.7148697988734054,0.7492202017520574,0.7074395253308992,1.0
Recall_3,0.6166041687520694,0.6954131407319571,0.5848110817657521,0.0
F1_3,0.6621108768448468,0.7213146177345606,0.6403068751844202,0.0
Precision_4,0.6165895735964919,0.7195766364899773,0.7098080474734324,0.22308760490249352
Recall_4,0.5638318928547865,0.6718274651242917,0.6874491434100856,0.16252116733742386
F1_4,0.5890317590387281,0.6948827405278761,0.698449701894395,0.18804788986857005
Avg_F1,0.6955176826159528,0.76016604838685,0.7458328580649084,0.2189821889611722
