,layer0_hidden_states,layer1_hidden_states,layer2_hidden_states,x_hidden_states
Acc,0.9588095203572672,0.9706302198120867,0.9637683418396937,0.9119493823222364
Precision_0,0.9795507242072332,0.9831766575876165,0.982696906856085,0.9376917297587147
Recall_0,0.9869273483113161,0.9891609188202055,0.9869624598162791,0.9949495292065877
F1_0,0.9832252007164498,0.98615970979286,0.9848250645319451,0.9654724494123965
Precision_1,0.7127369890057524,0.8440350053648069,0.8130471969520255,1.0
Recall_1,0.630100505536832,0.7574777323062108,0.7866363745787193,0.0
F1_1,0.6688760760888661,0.7984172798782035,0.7996237640419366,0.0
Precision_2,0.7510922969687697,0.8471500820120285,0.768531150522965,1.0
Recall_2,0.723313686967911,0.8117550753110675,0.7470530451866405,0.0
F1_2,0.7369413099140124,0.8290749782623236,0.757639909342233,0.0
Precision_3,0.8217442174421744,0.8554168277067334,0.7570554262563572,1.0
Recall_3,0.7296731399344681,0.8136338208263406,0.7018780468312954,0.0
F1_3,0.772976633931595,0.8340023264577223,0.7284233225512151,0.0
Precision_4,0.6594659912929765,0.8024680979841625,0.7236580516898609,0.22308760490249352
Recall_4,0.6393676777403307,0.7660086663456909,0.6951693147167389,0.35580163697640826
F1_4,0.6492613326162596,0.7838146302211201,0.7091276695015839,0.27423185394092325
Avg_F1,0.7622561106534367,0.846293784922446,0.7959279459937828,0.24794086067066395
