,layer0_hidden_states,layer1_hidden_states,layer2_hidden_states,x_hidden_states
Acc,0.9083078556006703,0.9157965970610982,0.9181459864011343,0.9225639729419094
Precision_0,0.9376744901804599,0.9384426281941227,0.9433842195801269,0.9225639729419094
Recall_0,0.9754894193297917,0.979493407854687,0.9814287265846536,1.0
F1_0,0.9562082364188503,0.9585287003206164,0.9620304925186421,0.9597225225542961
Precision_1,0.21793092613442958,0.34656774667207635,0.3689178797762045,1.0
Recall_1,0.13919107625155738,0.1499945648083886,0.23267637196779023,0.0
F1_1,0.16988054476892225,0.20937262912168078,0.28536999338519203,0.0
Precision_2,0.1839764752575274,0.3620573252316946,0.3012939514006262,1.0
Recall_2,0.08521340953908887,0.14787426050335906,0.1817239881012066,0.0
F1_2,0.11647735384650527,0.20998487140695915,0.22670933711390717,0.0
Precision_3,0.20232192116976086,0.30046940400942196,0.2371100343006479,1.0
Recall_3,0.11050208895626132,0.16389063482086738,0.08050800458461198,0.0
F1_3,0.14293656629423052,0.21209456994360015,0.12020259173900442,0.0
Precision_4,0.22521876344857267,0.3106008681745488,0.3156554252993985,1.0
Recall_4,0.09647120786516854,0.16707338483146067,0.15339712078651685,0.0
F1_4,0.1350811531677698,0.21727416979645886,0.20646144576178072,0.0
Avg_F1,0.3041167708992557,0.3614509881178631,0.36015477210370533,0.19194450451085923
