,layer0_hidden_states,layer1_hidden_states,layer2_hidden_states,x_hidden_states
Acc,0.9004480338707807,0.9163159001275955,0.9159700875768473,0.8115549965201253
Precision_0,0.9530428112295413,0.9557376636777416,0.9577247332687566,0.8335456665596226
Recall_0,0.9719374469854545,0.9713718089785277,0.9752644391324611,0.9943220889042995
F1_0,0.9623973989979746,0.9634913184209648,0.9664150096343824,0.9068630549372909
Precision_1,0.6448237594461766,0.7395117569186156,0.7639907649218425,1.0
Recall_1,0.6364869295657098,0.6993278488181466,0.7520865003427822,0.0
F1_1,0.6406282227730755,0.7188586748372271,0.757991896387922,0.0
Precision_2,0.631577676933475,0.7311176722941429,0.7072283705714485,1.0
Recall_2,0.6089651587677174,0.6742953785521998,0.6306177705024865,0.0
F1_2,0.6200653282408377,0.7015578335620308,0.6667295507207743,0.0
Precision_3,0.7184474844339408,0.75324828229991,0.7067873471015367,1.0
Recall_3,0.6086039223537202,0.6896689792178392,0.5868515680944938,0.0
F1_3,0.6589796820156241,0.7200578824664362,0.641259717968566,0.0
Precision_4,0.6278869457275315,0.7176037498927599,0.7052821352962738,0.22308760490249352
Recall_4,0.5450726836885048,0.6744885018290045,0.6911364752626216,0.16252116733742386
F1_4,0.5835563543326244,0.6953784529342856,0.6981376578177645,0.18804788986857005
Avg_F1,0.6931253972720273,0.7598688324441889,0.7461067665058818,0.2189821889611722
