,layer0_hidden_states,layer1_hidden_states,layer2_hidden_states,x_hidden_states
Acc,0.9570058645181553,0.9704512991327036,0.9619576377648394,0.9063843826250816
Precision_0,0.9786354688031059,0.9827835351379735,0.9819979629306771,0.9314646818607164
Recall_0,0.9866252299711468,0.9894284483943071,0.9862373369257423,0.996552527253047
F1_0,0.9826141082127208,0.9860947975150778,0.9841130843430199,0.9629099557487201
Precision_1,0.6988332671573868,0.8359889724779216,0.8018782496932874,1.0
Recall_1,0.6619844633789981,0.7764404646520173,0.7942338015536621,0.0
F1_1,0.6799099614438856,0.805115127878197,0.7980377193938734,0.0
Precision_2,0.7446310350395607,0.8731041970617175,0.7807301793043854,1.0
Recall_2,0.7272053489765666,0.8115873466426972,0.7408774087740877,0.0
F1_2,0.7358150370181261,0.8412226217718208,0.7602818975491743,0.0
Precision_3,0.8380267354278347,0.8732419469829542,0.7601143928132876,1.0
Recall_3,0.7519369225383199,0.8203266511408436,0.7160905368586085,0.0
F1_3,0.7926511292069477,0.8459576338364218,0.7374460180736584,0.0
Precision_4,0.6896299468293902,0.818229594350468,0.7377360653858124,0.2326833680402179
Recall_4,0.6071664205598668,0.7826510415030318,0.7075465770209557,0.34754469194759496
F1_4,0.6457762480785939,0.8000449625847063,0.7223260177530451,0.27874511780269623
Avg_F1,0.7673532967920548,0.8556870287172448,0.8004409474225541,0.24833101471028324
