,layer0_hidden_states,layer1_hidden_states,layer2_hidden_states,x_hidden_states
Acc,0.968541881498668,0.9724785100863624,0.9735102072054653,0.9750398781902552
Precision_0,0.9817863642966393,0.9827721898067168,0.9845590967498898,0.9750398781902552
Recall_0,0.9889049317764158,0.9909250962401117,0.9915526967543105,1.0
F1_0,0.985332791126096,0.9868318040978653,0.9880435213285076,0.987362218816252
Precision_1,0.2478101345321125,0.37379853174903505,0.3902267484386429,1.0
Recall_1,0.19048223995121705,0.2509782001117943,0.3524315259921744,0.0
F1_1,0.2153969918547356,0.3003161863067007,0.37036740360995407,0.0
Precision_2,0.21574783885173707,0.4292830116384884,0.3691175926952793,1.0
Recall_2,0.14675616453554488,0.24860621862258342,0.27695337419909577,0.0
F1_2,0.17468676230252406,0.31486685870863484,0.3164617139959432,0.0
Precision_3,0.238963110667996,0.38093092416527735,0.3414919463691172,1.0
Recall_3,0.17528155623811614,0.2473014480035103,0.22202720491443614,0.0
F1_3,0.20222747215659803,0.2999042179573593,0.2690964528194856,0.0
Precision_4,0.260264752075387,0.3276173285198556,0.3762761302868255,1.0
Recall_4,0.17791411042944785,0.2598159509202454,0.21763803680981594,0.0
F1_4,0.21135100665026874,0.28980383211678834,0.2757704827764912,0.0
Avg_F1,0.3577990048180445,0.4383445798374696,0.4439479149060763,0.1974724437632504
