,layer0_hidden_states,layer1_hidden_states,layer2_hidden_states,x_hidden_states
Acc,0.9681081893958924,0.9726983772127696,0.9735731462683681,0.9750398781902552
Precision_0,0.9819665861913033,0.982639595121252,0.9847718747542307,0.9750398781902552
Recall_0,0.9883045284320591,0.9912815857258236,0.9914764413983614,1.0
F1_0,0.9851253634070076,0.9869416727478134,0.9881127852104679,0.987362218816252
Precision_1,0.23907478797224363,0.38186167193707937,0.39089359085445957,1.0
Recall_1,0.1969612277046598,0.23931602215559733,0.35532801463489,0.0
F1_1,0.21598428597300195,0.29423341247032364,0.372263259466294,0.0
Precision_2,0.2161198834891921,0.4383394977613393,0.3624019106107131,1.0
Recall_2,0.15640862064183286,0.2498266441072865,0.2946218067844562,0.0
F1_2,0.18147879958162363,0.31826292821681595,0.3250156816547588,0.0
Precision_3,0.23680932141286823,0.385468559075101,0.3466116786952854,1.0
Recall_3,0.1890595290332017,0.23992979376919701,0.21635220125786164,0.0
F1_3,0.21025749467280447,0.29576474406361,0.2664121175008555,0.0
Precision_4,0.26720711502892447,0.3234613902094308,0.3859008751484234,1.0
Recall_4,0.17356850715746422,0.2574130879345603,0.22430981595092025,0.0
F1_4,0.21044149323580916,0.286682229687411,0.28370972695969865,0.0
Avg_F1,0.36065748737404935,0.4363769974371948,0.447102714158415,0.1974724437632504
