,layer0_hidden_states,layer1_hidden_states,layer2_hidden_states,x_hidden_states
Acc,0.9454728091774991,0.9505824218824562,0.9428792303727882,0.9221031609689057
Precision_0,0.9692433188266099,0.970273659246221,0.9706704350301034,0.9221031609689057
Recall_0,0.9815468173661488,0.9813440173677013,0.9773320059151617,1.0
F1_0,0.9753562694389779,0.9757774405515487,0.9739898302079891,0.9594731226643279
Precision_1,0.5363799077160545,0.6730197523208521,0.6115619126209141,1.0
Recall_1,0.4937347904291177,0.5577623603742499,0.6049063619462205,0.0
F1_1,0.5141746289096318,0.609994379607895,0.6082159303332877,0.0
Precision_2,0.6488410326823364,0.7041894613040611,0.5845414031812016,1.0
Recall_2,0.5620784098912278,0.6184677987322952,0.5193677126535723,0.0
F1_2,0.6023514415577881,0.6585508115855081,0.5500306631528351,0.0
Precision_3,0.6725600286704098,0.7068807823548036,0.5604724409448819,1.0
Recall_3,0.5226189739464076,0.6217742434556593,0.49555974998452873,0.0
F1_3,0.5881840817676864,0.661601777924109,0.526021053323042,0.0
Precision_4,0.5959284503588301,0.6292057482144394,0.569403650044553,1.0
Recall_4,0.49705218829899234,0.5498571213716348,0.5189802977891412,0.0
F1_4,0.5420179092728048,0.5868614310365584,0.5430239511534951,0.0
Avg_F1,0.6444168661893779,0.6985571681411239,0.6402562856341298,0.1918946245328656
