,layer0_hidden_states,layer1_hidden_states,layer2_hidden_states,x_hidden_states
Acc,0.9351520533552283,0.9519503743494113,0.9525352953046285,0.7974151277519552
Precision_0,0.9766994322626448,0.9830008461042596,0.9806721914431601,0.8185906321888142
Recall_0,0.9824163617318936,0.9839172965101063,0.9906406467904846,0.998591633886523
F1_0,0.9795495556621995,0.9834588578053274,0.9856312150751085,0.8996761328153312
Precision_1,0.7570396435582273,0.8396476751352462,0.8420502006555018,1.0
Recall_1,0.7705017243666269,0.8131963788300836,0.8540920546491577,0.0
F1_1,0.7637113639258318,0.8262103702705434,0.8480283817543514,0.0
Precision_2,0.7734652224358268,0.838513982445397,0.8549377332821712,1.0
Recall_2,0.7497988604830632,0.8431193865655222,0.8048372001379243,0.0
F1_2,0.7614481939262563,0.8408103782119772,0.8291313209908912,0.0
Precision_3,0.8293163393300613,0.8367469537192632,0.8396053420160475,1.0
Recall_3,0.8054090734427248,0.8426986501843631,0.7673918553220017,0.0
F1_3,0.8171878888428038,0.8397122560041711,0.8018760732317839,0.0
Precision_4,0.7399784831495071,0.825708187654157,0.831081829726666,0.24917848748143556
Recall_4,0.7059260371816695,0.8296285170721939,0.8136410667200694,0.17779780381162177
F1_4,0.7225512761932418,0.8276637101104234,0.8222689766541723,0.20752153566715525
Avg_F1,0.8088896557100668,0.8635711144804885,0.8573871935412614,0.2214395336964973
