,layer0_hidden_states,layer1_hidden_states,layer2_hidden_states,x_hidden_states
Acc,0.9590958850481383,0.9706664685071338,0.963831777056026,0.9119493823222364
Precision_0,0.9800055635865637,0.9836020027664054,0.9831673165396144,0.9376917297587147
Recall_0,0.9867509927977526,0.9887878590799748,0.9866217186203892,0.9949495292065877
F1_0,0.9833667107169931,0.9861881135322105,0.9848914886024,0.9654724494123965
Precision_1,0.7138919700178146,0.8387453752642706,0.8122636245272491,1.0
Recall_1,0.6391129032258065,0.7640376745305729,0.7884569090033703,0.0
F1_1,0.674435958909547,0.7996504157218443,0.8001832340815391,0.0
Precision_2,0.7543427290308227,0.8401541167601977,0.7666783385856969,1.0
Recall_2,0.7216273739358219,0.8211034708578913,0.7527832351015062,0.0
F1_2,0.737622478265599,0.8305195611674602,0.7596672531866208,0.0
Precision_3,0.8067655396529074,0.8528650399986639,0.7550723396969438,1.0
Recall_3,0.745992168145129,0.8162231279469352,0.7048669383840805,0.0
F1_3,0.7751895496483054,0.8341418794204603,0.7291063900140531,0.0
Precision_4,0.6660828856743513,0.8054967929733114,0.7194947215863239,0.22308760490249352
Recall_4,0.6347937730701332,0.7638581287112823,0.7011234151821537,0.35580163697640826
F1_4,0.6500620413663892,0.7841250751653638,0.7101902803404075,0.27423185394092325
Avg_F1,0.7641353477813667,0.8469250090014679,0.7968077292450042,0.24794086067066395
