,layer0_hidden_states,layer1_hidden_states,layer2_hidden_states,x_hidden_states
Acc,0.8610508646853348,0.8733527672793907,0.8677215159670923,0.8223517818626047
Precision_0,0.9193525964675234,0.928184813581373,0.9251655323899538,0.8223517818626047
Recall_0,0.9569804806220669,0.9521934819349644,0.9536637821605507,1.0
F1_0,0.937789244746792,0.9400358764304025,0.9391985252845233,0.902517055211029
Precision_1,0.4623687220546948,0.5843659592969782,0.6382384447530252,1.0
Recall_1,0.46405760801502816,0.48625200027829957,0.5596187295623739,0.0
F1_1,0.4632116256055003,0.5308132822943249,0.5963485384886286,0.0
Precision_2,0.523175635212593,0.5991983967935872,0.5130641691310066,1.0
Recall_2,0.4099700335865171,0.5111385225954802,0.4524459163219747,0.0
F1_2,0.4597060028490136,0.5516764829312765,0.48085212496882906,0.0
Precision_3,0.564429247271535,0.5874370956146657,0.5123271804677159,1.0
Recall_3,0.4134641778753774,0.5383200658797694,0.38246637386769144,0.0
F1_3,0.4772938823203216,0.5618070874036726,0.4379734699651086,0.0
Precision_4,0.5245397972061447,0.543557250741644,0.5280462206704492,1.0
Recall_4,0.3838197925091868,0.4982709098898859,0.48544443666053155,0.0
F1_4,0.44327986054414265,0.5199298236287032,0.5058499518863855,0.0
Avg_F1,0.556256123213154,0.620852510537676,0.5920445221186951,0.1805034110422058
