,layer0_hidden_states,layer1_hidden_states,layer2_hidden_states,x_hidden_states
Acc,0.9085953612400103,0.916472982190427,0.918100166763341,0.9225639729419094
Precision_0,0.9379288742335028,0.9381163810224705,0.9438835610803734,0.9225639729419094
Recall_0,0.9756322304975886,0.9804856271020304,0.9810499586211463,1.0
F1_0,0.9564091132016586,0.9588331756627834,0.9621079575617403,0.9597225225542961
Precision_1,0.21957887864196524,0.3514715140069248,0.36434914279848063,1.0
Recall_1,0.13498507412765173,0.14939251281450946,0.23741753141958843,0.0
F1_1,0.16719055041453273,0.2096665356201921,0.28749639275208966,0.0
Precision_2,0.17900282507444454,0.3574303654805989,0.30033988670443185,1.0
Recall_2,0.09794779237273973,0.14840068184097063,0.18828336508573149,0.0
F1_2,0.12661413580613629,0.2097257976901821,0.23146260163019194,0.0
Precision_3,0.21769368545406043,0.30879863128441837,0.2438119879258301,1.0
Recall_3,0.10560320922838022,0.1601563944245203,0.07839131881539542,0.0
F1_3,0.14221696645297816,0.21092033426862,0.11863778475656243,0.0
Precision_4,0.23354725310660562,0.31904686033954716,0.31752220434995454,1.0
Recall_4,0.10030723314606742,0.15819873595505618,0.1594188904494382,0.0
F1_4,0.14033945765376302,0.21151713251216206,0.21226536384674724,0.0
Avg_F1,0.3065540447058138,0.36013259515078794,0.3623940201094663,0.19194450451085923
