,layer0_hidden_states,layer1_hidden_states,layer2_hidden_states,x_hidden_states
Acc,0.9745852932171784,0.9863089356786997,0.9766810062901834,0.9022977608616994
Precision_0,0.9888160002093457,0.9929525715833319,0.9899634152015945,0.9275243310238791
Recall_0,0.9924378976694056,0.995021502479035,0.993386808246135,0.9987568347339209
F1_0,0.9906236383739743,0.9939859604389112,0.9916721572229907,0.9618235192863676
Precision_1,0.8248015606080991,0.9197187079184054,0.8790388205447321,1.0
Recall_1,0.8043756355167776,0.9073047528454751,0.9035326532620461,0.0
F1_1,0.8144605523173749,0.9134695562435501,0.891117455336563,0.0
Precision_2,0.8578151666120775,0.9346417268114607,0.8867559060565183,1.0
Recall_2,0.8205834336505005,0.9204003891756403,0.8455335499084777,0.0
F1_2,0.8387863463969659,0.92746639193074,0.8656542549150368,0.0
Precision_3,0.9218212912948507,0.9365998979541452,0.8373122529644269,1.0
Recall_3,0.8847860358530124,0.9248484454484877,0.7746591038372149,0.0
F1_3,0.9029240542019803,0.9306870778339303,0.8047680956320598,0.0
Precision_4,0.7965056526207606,0.9251687889923939,0.8382582704979281,0.24917848748143556
Recall_4,0.784386925501908,0.8980753276920524,0.8189812510370001,0.3535423925667828
F1_4,0.7903998394957491,0.9114207535255736,0.8285076455679206,0.29232489384907706
Avg_F1,0.8674388861572089,0.9354059479945409,0.8763439217349142,0.25082968262708893
