,layer0_hidden_states,layer1_hidden_states,layer2_hidden_states,x_hidden_states
Acc,0.9458635161961481,0.9505964396151864,0.943025969192006,0.9221031609689057
Precision_0,0.9683667102003249,0.9704244905793161,0.9710146604491859,0.9221031609689057
Recall_0,0.9828014604187448,0.9812169034930763,0.9771427906056054,1.0
F1_0,0.975530691138544,0.9757908564679302,0.9740690871947256,0.9594731226643279
Precision_1,0.5396552604264153,0.6647082983624708,0.6117657722987673,1.0
Recall_1,0.4793754440061065,0.5626294230565758,0.6120709200562282,0.0
F1_1,0.5077324538934426,0.6094238609014555,0.611918308135186,0.0
Precision_2,0.6575411113998293,0.698707902343886,0.5872110319724201,1.0
Recall_2,0.5544565302449331,0.6279677596056029,0.5251584631035292,0.0
F1_2,0.6016149711733589,0.6614518508749516,0.5544539731324047,0.0
Precision_3,0.6804325458470353,0.7097070405622561,0.5580882225195017,1.0
Recall_3,0.5217989974627143,0.6217897147100687,0.49698310539018503,0.0
F1_3,0.590649982925142,0.6628458335051334,0.5257661933794345,0.0
Precision_4,0.6045763993948563,0.635684325543689,0.5701122190410373,1.0
Recall_4,0.4808241840878328,0.5424875921191157,0.5211009174311927,0.0
F1_4,0.535645472061657,0.5853998961308751,0.5445059089766155,0.0
Avg_F1,0.6422347142384289,0.6989824595760691,0.6421426941636733,0.1918946245328656
