,layer0_hidden_states,layer1_hidden_states,layer2_hidden_states,x_hidden_states
Acc,0.861245025196129,0.8736056829677986,0.8678655705396171,0.8223517818626047
Precision_0,0.918804611363339,0.9273323268776931,0.9253806988683039,0.8223517818626047
Recall_0,0.9576873417813336,0.9532659234167253,0.9535596933187295,1.0
F1_0,0.9378431326586641,0.9401203119877947,0.9392588919639288,0.902517055211029
Precision_1,0.4642857142857143,0.5865418789242981,0.6304186564050257,1.0
Recall_1,0.45766367494607946,0.4822514436791206,0.5676268002504696,0.0
F1_1,0.46095091272204897,0.5293084488973059,0.5973772076267463,0.0
Precision_2,0.5240403902455679,0.593801950035181,0.5153200371764204,1.0
Recall_2,0.41158567243425154,0.5148390729853117,0.45347831624957263,0.0
F1_2,0.4610549556179691,0.5515084488937084,0.48242539216140756,0.0
Precision_3,0.5666447368421053,0.5926470924602962,0.5106463878326997,1.0
Recall_3,0.41374553939061215,0.5334271205050782,0.3870848202031293,0.0
F1_3,0.4782722513089005,0.5614799244435295,0.44036224529627604,0.0
Precision_4,0.5241700743085784,0.5495735112216955,0.5337925341910142,1.0
Recall_4,0.3796101108783014,0.48952674517096656,0.4777511001853279,0.0
F1_4,0.4403288837013452,0.5178151588846747,0.5042194163728815,0.0
Avg_F1,0.5556900272017855,0.6200464586214027,0.592728630684248,0.1805034110422058
