,layer0_hidden_states,layer1_hidden_states,layer2_hidden_states,x_hidden_states
Acc,0.9520455171259502,0.9648255280321355,0.9567707433483068,0.9167205452012785
Precision_0,0.9766514846034674,0.9792431292005277,0.9785273318992075,0.9424864513218159
Recall_0,0.9814662986445205,0.9867317556114906,0.9832865202681051,0.992501806593902
F1_0,0.9790529720530549,0.9829731798826279,0.9809011533968376,0.966847733365338
Precision_1,0.6010743662917576,0.7807778137403539,0.7544991174966597,1.0
Recall_1,0.5622978108608939,0.7197776312070102,0.7183014541914005,0.0
F1_1,0.5810398546021031,0.7490378408413071,0.7359554629488098,0.0
Precision_2,0.7005574636267927,0.8112632101567487,0.706396783976303,1.0
Recall_2,0.6762799686776295,0.7622665400443178,0.667499708435381,0.0
F1_2,0.6882046760821281,0.7860020443749625,0.6863976288580314,0.0
Precision_3,0.7431100833520285,0.8129867872044506,0.685122694361629,1.0
Recall_3,0.6687736845374914,0.7262688699757719,0.6495620301919612,0.0
F1_3,0.7039849593329791,0.7671850903960363,0.6668686321093165,0.0
Precision_4,0.6238016084890613,0.7604325699745547,0.6696472576216292,0.21055204608851524
Recall_4,0.6159827571914117,0.6936748735803697,0.6307552018569178,0.3641714333084639
F1_4,0.6198675275706158,0.7255213074955564,0.6496196436346872,0.26683106975388127
Avg_F1,0.7144299979281762,0.802143892598098,0.7439485041895365,0.2467357606238439
