,layer0_hidden_states,layer1_hidden_states,layer2_hidden_states,x_hidden_states
Acc,0.8944669841519097,0.9183410389437827,0.9174615122122098,0.7997691336699442
Precision_0,0.9515842955169986,0.9628849750763347,0.9614418481920085,0.8208803987361348
Recall_0,0.9670650546176007,0.9683045928955311,0.9728641363425592,0.9960899194989016
F1_0,0.959262221262931,0.965587179280058,0.9671192673376094,0.9000374767701979
Precision_1,0.6354389092743468,0.7277672624293826,0.760926595415897,1.0
Recall_1,0.6569575126276157,0.7197133691979053,0.7563709625565296,0.0
F1_1,0.6460190668886687,0.7237179095738758,0.7586419399220362,0.0
Precision_2,0.6249528509461243,0.7523550037540734,0.7339295967135429,1.0
Recall_2,0.5909597550826299,0.7222610272262513,0.6743921650219951,0.0
F1_2,0.6074811329402059,0.7370009364254329,0.7029023951052336,0.0
Precision_3,0.732310681949114,0.7496455337249341,0.7265994421797898,1.0
Recall_3,0.6414095390153711,0.7246970575609463,0.6376439400215392,0.0
F1_3,0.6838525774851454,0.7369602095403668,0.6792215189365679,0.0
Precision_4,0.6356010112617789,0.7366238865447726,0.7249398270160627,0.2326833680402179
Recall_4,0.5651786756977695,0.7339571411888357,0.7408399509517692,0.16147962162793414
F1_4,0.5983248079865243,0.7352880959344837,0.7328036502647813,0.19065017880994442
Avg_F1,0.698987961312695,0.7797108661508434,0.7681377543132457,0.21813753111602846
