,layer0_hidden_states,layer1_hidden_states,layer2_hidden_states,x_hidden_states
Acc,0.8945741882685478,0.9186196186553282,0.9174645320464813,0.7997691336699442
Precision_0,0.9524185582743108,0.9627193914310455,0.9612304835993715,0.8208803987361348
Recall_0,0.9666151340544732,0.9687578391650387,0.9730841080645529,0.9960899194989016
F1_0,0.9594643346413563,0.9657291761883133,0.9671209758833956,0.9000374767701979
Precision_1,0.6356840269125342,0.731222879109998,0.7606596942880128,1.0
Recall_1,0.6561073365197077,0.7175200577262433,0.7565567153196019,0.0
F1_1,0.6457342347568371,0.7243066648877285,0.758602657000505,0.0
Precision_2,0.6244590692469618,0.7569680276686646,0.7347838441242135,1.0
Recall_2,0.5929660563547735,0.7188428843181548,0.672534478658899,0.0
F1_2,0.6083052236388238,0.7374130058618613,0.7022824353736746,0.0
Precision_3,0.7323315149841182,0.7452959052121063,0.7283025039379567,1.0
Recall_3,0.6389844932633434,0.7314374797599054,0.6372297241322177,0.0
F1_3,0.6824808857893234,0.738301665190636,0.6797291109343745,0.0
Precision_4,0.6314507925574093,0.7386273180223474,0.7247231997253455,0.2326833680402179
Recall_4,0.5754116547938807,0.7314463388999183,0.739555354431858,0.16147962162793414
F1_4,0.6021301702837808,0.7350192897273033,0.7320641572140741,0.19065017880994442
Avg_F1,0.6996229698220242,0.7801539603711685,0.7679598672812048,0.21813753111602846
