,layer0_hidden_states,layer1_hidden_states,layer2_hidden_states,x_hidden_states
Acc,0.9081281016370198,0.9161490558133539,0.9178900342119962,0.9225639729419094
Precision_0,0.9378176809450655,0.9382168054301668,0.9437069222463885,0.9225639729419094
Recall_0,0.9751934272660903,0.9800986725110696,0.980942077063817,1.0
F1_0,0.956140436933216,0.9587005433710538,0.9619643153423333,0.9597225225542961
Precision_1,0.21861572707977428,0.3478711950670451,0.361495757299847,1.0
Recall_1,0.14124808723064444,0.14859813865591892,0.23903136523651444,0.0
F1_1,0.1716152169827135,0.20824251798729757,0.2877765921034087,0.0
Precision_2,0.17764059224534937,0.35962275029858737,0.2998010018527414,1.0
Recall_2,0.08992613389484942,0.1459273371436211,0.18253450984324343,0.0
F1_2,0.11940596586023444,0.20761064682176442,0.2269127095008336,0.0
Precision_3,0.206413467151223,0.3052747490793559,0.23737456818555683,1.0
Recall_3,0.10132362184345768,0.15631123599659852,0.08002735978112176,0.0
F1_3,0.13592485817911282,0.206756161971831,0.11969971381565304,0.0
Precision_4,0.2284173012132661,0.3121216595304887,0.3177773418692155,1.0
Recall_4,0.10295821629213484,0.1670119382022472,0.1564255617977528,0.0
F1_4,0.14193829453799564,0.21759293674982988,0.20965075854279783,0.0
Avg_F1,0.3050049544986545,0.35978056138035536,0.3612008178610053,0.19194450451085923
