,layer0_hidden_states,layer1_hidden_states,layer2_hidden_states,x_hidden_states
Acc,0.9746879261877592,0.9862693611010604,0.976678396977372,0.9022977608616994
Precision_0,0.9890804268930605,0.9928531496223482,0.9899594743737576,0.9275243310238791
Recall_0,0.9922919862531991,0.9950677077608336,0.9933765944470005,0.9987568347339209
F1_0,0.9906836038030864,0.9939591951747407,0.991665090706138,0.9618235192863676
Precision_1,0.8244205576083306,0.921333511223775,0.8794020411096737,1.0
Recall_1,0.8050316528356348,0.906041919506675,0.9030406402729032,0.0
F1_1,0.8146107506181854,0.9136237348680294,0.8910645941725263,0.0
Precision_2,0.8607590559349875,0.9357181280258203,0.885641370510234,1.0
Recall_2,0.8209297340083442,0.9179268151910424,0.8469682228195445,0.0
F1_2,0.8403727337182214,0.9267370909605508,0.8658731898106782,0.0
Precision_3,0.9204386570759564,0.9369961920775431,0.8363939314215557,1.0
Recall_3,0.8880365356173512,0.9238082855238993,0.775032911310114,0.0
F1_3,0.9039473248850214,0.9303555060887783,0.8045451477932245,0.0
Precision_4,0.7925,0.9236481308013285,0.8398357639362137,0.24917848748143556
Recall_4,0.7889497262319562,0.8998174879707981,0.8179027708644433,0.3535423925667828
F1_4,0.790720878024445,0.9115770895491029,0.8287241732932098,0.29232489384907706
Avg_F1,0.8680670582097921,0.9352505233282404,0.8763744391551553,0.25082968262708893
