,layer0_hidden_states,layer1_hidden_states,layer2_hidden_states,x_hidden_states
Acc,0.9569477327084289,0.9703274859275723,0.9618711950088179,0.9063843826250816
Precision_0,0.9789410971849262,0.9827916466744541,0.9821803604237422,0.9314646818607164
Recall_0,0.9863408029972487,0.9892809987701361,0.9859658955721549,0.996552527253047
F1_0,0.982627019355221,0.9860256457092755,0.9840694874462578,0.9629099557487201
Precision_1,0.703440532767345,0.8352717111322728,0.801390832750175,1.0
Recall_1,0.6616372763175026,0.7740101552215487,0.7951885659727748,0.0
F1_1,0.6818988266515588,0.8034748918789044,0.7982776523210305,0.0
Precision_2,0.7386524540609339,0.865715142229032,0.7854428038074737,1.0
Recall_2,0.7321411675655218,0.8197085817012016,0.7364935187813416,0.0
F1_2,0.7353823978965541,0.8420839475773138,0.7601809954751131,0.0
Precision_3,0.8374529410762652,0.8735887981026949,0.7538432128462874,1.0
Recall_3,0.748299009087173,0.818591412088832,0.7202916419318994,0.0
F1_3,0.7903697749196141,0.8451963727231294,0.736685607534833,0.0
Precision_4,0.6831372001257114,0.8204428569066164,0.7337557380228874,0.2326833680402179
Recall_4,0.6146281692795877,0.7793678720663546,0.7131232523799051,0.34754469194759496
F1_4,0.6470743889127775,0.7993780663664414,0.7232923856412218,0.27874511780269623
Avg_F1,0.767470481547145,0.8552317848510128,0.8005012256836912,0.24833101471028324
