,layer0_hidden_states,layer1_hidden_states,layer2_hidden_states,x_hidden_states
Acc,0.9776821126388154,0.9861428094297086,0.9836748343956135,0.9291080151131398
Precision_0,0.9851281036154176,0.9914661398923725,0.989042650464281,0.9275243310238791
Recall_0,0.9899851267629747,0.9930497528746981,0.9927404206723404,0.9987568347339209
F1_0,0.9875506432090856,0.9922573145342045,0.9908880857698158,0.9618235192863676
Precision_1,0.9117315466162546,0.9404905676092117,0.9366809911465381,0.9701098078654707
Recall_1,0.8737623965753819,0.9278020163178782,0.907100659781278,0.3408061984931023
F1_1,0.8923432580015146,0.9341032046721705,0.9216535424854062,0.5044097930543859
Avg_F1,0.8923432580015146,0.9341032046721705,0.9216535424854062,0.5044097930543859
