,layer0_hidden_states,layer1_hidden_states,layer2_hidden_states,x_hidden_states
Acc,0.9518781449766759,0.9647222702142364,0.9566496010063925,0.9161782729353836
Precision_0,0.9765261777591114,0.9789728743063665,0.9781923954734787,0.9161782729353836
Recall_0,0.9814033164717902,0.9868989714385055,0.983465522232707,1.0
F1_0,0.9789586727184685,0.9829199444616652,0.9808218715149877,0.9562557783643949
Precision_1,0.5991168796413996,0.7882270864219063,0.7541792998326623,1.0
Recall_1,0.5625176670121549,0.7097113602814159,0.7148465718144414,0.0
F1_1,0.5802407140427324,0.7469114888483056,0.7339863748135607,0.0
Precision_2,0.7101387254377519,0.8138819320214669,0.7088200621583968,1.0
Recall_2,0.6635344296163009,0.7580013661885007,0.6611685909931524,0.0
F1_2,0.6860460108696589,0.7849483700106107,0.6841656106959063,0.0
Precision_3,0.7360952979761075,0.8121741850281504,0.6798390342052314,1.0
Recall_3,0.672749580667205,0.7258961297136113,0.6559452071814624,0.0
F1_3,0.702998336511543,0.7666152735861436,0.6676784203994847,0.0
Precision_4,0.6207567567567568,0.7548933263835218,0.6761184852978408,1.0
Recall_4,0.6188012932106441,0.6963441929868192,0.6198789687474094,0.0
F1_4,0.6197774825639323,0.7244376983579413,0.6467784764689092,0.0
Avg_F1,0.713604243341267,0.8011665550529333,0.7426861507785697,0.19125115567287898
