,layer0_hidden_states,layer1_hidden_states,layer2_hidden_states,x_hidden_states
Acc,0.9414590902738961,0.9448321338736725,0.9528171289826719,0.8434482427333706
Precision_0,0.9817060249007122,0.9831706691942129,0.9830538701716592,0.9237303312747678
Recall_0,0.9771055435643835,0.9788765334280484,0.9849474058085844,0.9498166716756373
F1_0,0.9794003818679543,0.9810189022391732,0.9839997270462998,0.9365918948343127
Precision_1,0.7905447823660714,0.7804721428933539,0.8302155866792257,0.46044676759209036
Recall_1,0.7967975533448167,0.8117903469610153,0.8288220198966499,0.41029809821773827
F1_1,0.7936588525709484,0.795823246116601,0.8295182180003079,0.433928330769624
Precision_2,0.7794433652507263,0.8074139297349652,0.8247535499483968,0.4852607476923393
Recall_2,0.8044176350572163,0.8134303202341879,0.8223099441142553,0.4192406635323339
F1_2,0.7917336034085353,0.8104109589041096,0.8235299343478762,0.4498412834387478
Precision_3,0.7883922862046916,0.8085148600267438,0.8366038930210477,0.4705630791161796
Recall_3,0.8097583739500156,0.8099052853537972,0.8223322617442704,0.427901068132324
F1_3,0.7989325057126292,0.8092094754156395,0.8294066888057945,0.44821920784281777
Precision_4,0.7815525791977329,0.7865760181297073,0.8335991767429894,0.47759560743357393
Recall_4,0.7877180454962767,0.8025434390832739,0.8263286748954402,0.4229487571831752
F1_4,0.784623200677392,0.7944795085416141,0.8299480033810609,0.4486141417055885
Avg_F1,0.8296697088474918,0.8381884182434274,0.8592805143162678,0.5434389717182182
