,layer0,layer1,layer2
Acc,0.9966008771929824,0.9984649122807018,0.9927083333333333
Precision_0,0.9978320401643085,0.9990301232314012,0.9962345960748517
Recall_0,0.9986296676944159,0.999372217783358,0.9961777625648924
F1_0,0.9982306945950573,0.9992011412268188,0.996206178509285
Precision_1,0.9662921348314607,0.9845505617977528,0.9058988764044944
Recall_1,0.9476584022038568,0.9763231197771588,0.9071729957805907
F1_1,0.9568845618915162,0.9804195804195805,0.9065354884047786
