,layer0_hidden_states,layer1_hidden_states,layer2_hidden_states,x_hidden_states
Acc,0.9602538568538189,0.959431904400607,0.9614788821446636,0.8382097243297926
Precision_0,0.9794207023887371,0.9801975418303999,0.9779602959096535,0.8811223642702972
Recall_0,0.984124223362418,0.9809741909924534,0.984858586737011,0.9743166072412094
F1_0,0.9817668294140612,0.9805857126299116,0.981397319365275,0.9253790242648948
Precision_1,0.8056951423785594,0.8015446608462055,0.8236400957919945,0.3661165375547322
Recall_1,0.7775622373100549,0.771742644681539,0.7783705140640155,0.1757193663110249
F1_1,0.7913787430075683,0.7863613902157799,0.8003656914893617,0.23746586564718733
Precision_2,0.8145782145782146,0.7971241012816506,0.8090749320977791,0.3788130892956184
Recall_2,0.7850039463299132,0.8050513022888713,0.799368587213891,0.21562746645619574
F1_2,0.7995176848874598,0.8010680907877169,0.8041924726060029,0.27482144653455387
Precision_3,0.7782798128126512,0.7733064014916097,0.7853481064990905,0.3499867127292054
Recall_3,0.7762755512634798,0.8010622887493964,0.7643650410429744,0.21197489135683245
F1_3,0.777276390008058,0.7869396790260099,0.7747145187601958,0.2640336808340016
Precision_4,0.7828988206083178,0.7919886453240814,0.8058758489969989,0.37006871977602446
Recall_4,0.7786695477697175,0.7751196172248804,0.7874672017286618,0.2244173483562278
F1_4,0.7807784570146251,0.7834633385335413,0.7965651834504294,0.2794004611837048
Avg_F1,0.8261436208663545,0.8276836422385919,0.8314470371342528,0.3962200956928685
