,layer0_hidden_states,layer1_hidden_states,layer2_hidden_states,x_hidden_states
Acc,0.9438095499279132,0.9509849244656178,0.9466215210305272,0.9413031639816962
Precision_0,0.9675760456078619,0.9710431543637973,0.9702220745815983,0.9413031639816962
Recall_0,0.9808201959705035,0.9819522757613185,0.9815974603121752,1.0
F1_0,0.9741531074815492,0.9764672467553027,0.9758766190440231,0.9697642093685594
Precision_1,0.3971363978899774,0.5471854930109558,0.478574771040845,1.0
Recall_1,0.3499568364433229,0.4809084268543728,0.47539677269407,0.0
F1_1,0.37205690282043136,0.5119106524351452,0.47698047837963886,0.0
Precision_2,0.48046875,0.5776723276723277,0.5102227927019345,1.0
Recall_2,0.3645044451761607,0.4569641093184063,0.36648007902535396,0.0
F1_2,0.4145291143980528,0.5102768687722911,0.4265675302774797,0.0
Precision_3,0.4870051540739116,0.67935667752443,0.5119182746878547,1.0
Recall_3,0.2897501141775951,0.4354407255170614,0.35310236836954395,0.0
F1_3,0.3633314243639041,0.5307144845135382,0.4179311942546044,0.0
Precision_4,0.44663816556548774,0.45338169404736506,0.4074286181788432,1.0
Recall_4,0.4001950132330408,0.444003343083995,0.34684496447973256,0.0
F1_4,0.42214304081107884,0.44864351314261586,0.3747037357511004,0.0
Avg_F1,0.5092427179750032,0.5956025531237786,0.5344119115413692,0.1939528418737119
