,layer0_hidden_states,layer1_hidden_states,layer2_hidden_states,x_hidden_states
Acc,0.9591513568683958,0.9716611131123919,0.9635259065802113,0.9129592939481268
Precision_0,0.9793303788331281,0.9831591065913426,0.9820300612267031,0.9375938776137415
Recall_0,0.9874365082282692,0.990501378985313,0.9874042899103381,0.9954989357628699
F1_0,0.9833667386191499,0.9868165856866375,0.9847098429214772,0.9656791447192858
Precision_1,0.7071250275310182,0.8443600482714559,0.812145776800742,1.0
Recall_1,0.6379381716424088,0.7878065338698194,0.7830046528571192,0.0
F1_1,0.6707521958268409,0.8151035197574117,0.797309031436785,0.0
Precision_2,0.7755348223541608,0.8656425039683263,0.7916250508637591,1.0
Recall_2,0.7019704853706389,0.8094344451079075,0.7301885182973642,0.0
F1_2,0.7369212859317632,0.836595429538722,0.7596666696248702,0.0
Precision_3,0.8066497942466335,0.8527372296880549,0.7470177185316297,1.0
Recall_3,0.713421614694575,0.7795642887654848,0.6922853481418197,0.0
F1_3,0.7571767948787698,0.8145106580497733,0.718610879551622,0.0
Precision_4,0.6823695040069309,0.8296291457778794,0.726880481004377,0.24258143744905197
Recall_4,0.6638221660345555,0.7646138101258202,0.7023207513093733,0.34486183854072605
F1_4,0.672968065790879,0.7957957722762197,0.7143895960747992,0.28481756089072297
Avg_F1,0.7642370162094806,0.8497643930617528,0.7949372039219107,0.2500993411220017
