,xenc,layer0,layer1,layer2
Acc,0.8875756245120999,0.959687256049961,0.966859387197502,0.9604069086651054
Precision,0.45315224027575585,0.8341598702736596,0.8559383486284575,0.8503270374233641
Recall,0.5670358828438454,0.7750657400540292,0.8177993465464201,0.7608532026564812
F1,0.5037376436841849,0.8035277751332499,0.8364343160942403,0.8031057402949554
weights,"[[-0.8879526853561401, -2.910935163497925, -1.2374627590179443, 1.8850321769714355, -2.3538198471069336, 0.0044644661247730255, -1.794639229774475, -1.061830997467041, 0.33398720622062683, 2.4833874702453613, -2.762054204940796, 0.3547157347202301, -4.523938179016113, -3.660421848297119, -0.6844568252563477, -1.8756458759307861, 1.6120505332946777, -0.02064741961658001, -1.2289427518844604, -0.8285614848136902, -0.8043628334999084, -1.4894105195999146, 2.329549789428711, -2.1508054733276367, -1.085425615310669, 0.38288265466690063, 0.5800997614860535, -2.7322587966918945, 2.1134631633758545, -0.9447997808456421, 3.4804694652557373, 2.8813178539276123], [0.907241940498352, 2.870600461959839, 1.3025293350219727, -1.7413005828857422, 2.3392221927642822, -0.09503261744976044, 1.6970947980880737, 0.9349852800369263, -0.25293660163879395, -2.4802770614624023, 2.767400026321411, -0.2248128205537796, 4.78130578994751, 3.811671257019043, 0.5017060041427612, 1.7297313213348389, -1.4788767099380493, -0.02308642864227295, 1.3685851097106934, 0.6886608600616455, 0.5598025918006897, 1.596969485282898, -2.2380154132843018, 2.2293548583984375, 1.0136463642120361, -0.5940939784049988, -0.6987481117248535, 2.9818882942199707, -2.034165859222412, 0.9558072686195374, -3.5978357791900635, -2.7413530349731445]]","[[-0.629089891910553, 0.5443021059036255, 0.15635056793689728, -0.17335733771324158, 0.31909996271133423, 0.01070574950426817, -0.9206976890563965, 0.5896850824356079, 0.10647541284561157, -0.43455439805984497, -0.12965035438537598, -0.0008432631148025393, -0.881466269493103, -0.32457152009010315, 0.5167475342750549, 0.43356630206108093, 0.46211910247802734, 0.06226661056280136, -0.24718789756298065, 0.08692239969968796, 0.2801452875137329, -0.10431142896413803, -1.2475179433822632, 0.45286285877227783, 0.6605799198150635, 1.2115349769592285, -0.46951305866241455, 0.044067610055208206, -0.002499593188986182, 0.18849679827690125, -0.02079402096569538, -1.527407169342041], [0.5185826420783997, -0.6146060228347778, -0.35486191511154175, -0.06346523761749268, -0.48292773962020874, 0.07249299436807632, 0.8539486527442932, -0.35692858695983887, 0.06310202926397324, 0.5867811441421509, 0.12223037332296371, -0.19865477085113525, 0.9068658351898193, 0.35584786534309387, -0.5532854199409485, -0.44085437059402466, -0.6058905720710754, 0.1555863469839096, 0.1502188891172409, -0.003909556660801172, -0.24948665499687195, -0.018642228096723557, 1.0341728925704956, -0.4757533669471741, -0.49222883582115173, -1.2861732244491577, 0.30642783641815186, 0.14683295786380768, 0.061762481927871704, -0.4295472502708435, -0.0898742601275444, 1.6818917989730835]]","[[0.24182109534740448, 0.39899981021881104, 0.3920636475086212, -0.9948818683624268, -0.9917394518852234, -0.051108840852975845, 0.31529223918914795, 0.03609835356473923, 0.7210962772369385, -0.17198802530765533, -0.3000161945819855, -1.3111286163330078, 0.27131569385528564, -0.37526360154151917, -0.3376174867153168, 0.2083592563867569, 0.1166914626955986, -0.3387307822704315, 0.6036980152130127, 0.20455259084701538, -0.6862161755561829, -0.14864565432071686, 0.35105952620506287, 0.5042749643325806, 0.6314491033554077, 0.08609567582607269, -0.046658579260110855, 0.5622367858886719, 0.5429822206497192, -0.16839998960494995, 0.492177814245224, 0.625178873538971], [-0.2177058309316635, -0.43290314078330994, -0.5336793065071106, 0.8189228177070618, 0.8466953635215759, 0.04311932623386383, -0.2477739304304123, 0.24039685726165771, -0.6806937456130981, 0.2726553976535797, 0.178522527217865, 1.3976846933364868, -0.3311345875263214, 0.24439559876918793, 0.529338002204895, -0.09249462187290192, -0.12949848175048828, 0.09444586932659149, -0.4678170084953308, -0.28294405341148376, 0.9572206735610962, 0.050715819001197815, -0.12264562398195267, -0.6737942695617676, -0.6260060667991638, 0.12779021263122559, 0.16990521550178528, -0.5766765475273132, -0.3826671838760376, 0.003048068145290017, -0.3784109950065613, -0.4184618294239044]]","[[0.20006632804870605, 0.6866528987884521, -1.5648410320281982, 0.09496265649795532, 0.03131081536412239, 0.4349718391895294, -1.125761866569519, 0.8885799646377563, 1.3158276081085205, -0.12224213033914566, -0.10937085747718811, 0.0010544689139351249, -0.6718640327453613, 0.14848355948925018, -0.5926634073257446, -0.012001958675682545, 0.5863159894943237, -1.6064664125442505, 0.7642214298248291, 0.308443158864975, 0.8658501505851746, -0.21239280700683594, -0.06898190081119537, 0.10292007774114609, -0.04409031569957733, -0.14847016334533691, 0.14247292280197144, -0.10882265120744705, -0.289420485496521, 0.09634839743375778, 0.7593981027603149, -1.279789924621582], [-0.2846229374408722, -0.7076102495193481, 1.4673123359680176, 0.054950255900621414, 0.0038878286723047495, -0.6626765727996826, 1.114427089691162, -0.8073641657829285, -1.376779556274414, 0.34916791319847107, 0.22439323365688324, -0.0463300459086895, 0.795771598815918, -0.3112378418445587, 0.5316519141197205, 0.24638085067272186, -0.46157896518707275, 1.438188910484314, -0.6547046303749084, -0.26528650522232056, -1.0682176351547241, 0.26772162318229675, 0.009290269576013088, -0.010513117536902428, 0.19577153027057648, 0.288931280374527, 0.053321775048971176, -0.0082210348919034, 0.18535271286964417, -0.05302783474326134, -0.9334481954574585, 1.3602745532989502]]"
