,layer0_hidden_states,layer1_hidden_states,layer2_hidden_states,x_hidden_states
Acc,0.9614065120178871,0.9629087479038569,0.9655830771380659,0.8500270751816658
Precision_0,0.9869798447712597,0.9892665277930052,0.9895330412695351,0.9048950011256323
Recall_0,0.9858807136417038,0.9861042048031474,0.9868954400153002,0.97299909838529
F1_0,0.9864299730294347,0.9876828350550728,0.9882124806646491,0.9377121110907194
Precision_1,0.8583680917622524,0.8630626192968414,0.8547003520328004,0.5150986188267672
Recall_1,0.8681143881604387,0.8622965514817028,0.8940222167539635,0.35528350968467676
F1_1,0.8632137301850848,0.8626794153203649,0.8739191876672494,0.42051884829824415
Precision_2,0.8642380289556976,0.8561760607870118,0.8828238129929935,0.5080654119099044
Recall_2,0.8647210148141578,0.8776013483544753,0.8707087731748425,0.36517342322363167
F1_2,0.8644794544237173,0.8667563222519614,0.876724442082416,0.42492838894480145
Precision_3,0.8656322676941234,0.8690101343794628,0.8753282416545096,0.5163578586530883
Recall_3,0.8620415500017283,0.8729302775761347,0.8814857063845968,0.3566749628400567
F1_3,0.8638331774567876,0.8709657949421006,0.8783961833573022,0.4219129350309486
Precision_4,0.8528691318950496,0.8507784172183227,0.8740975494017558,0.5198616636637363
Recall_4,0.8613009622904553,0.8696402461831412,0.8768914277942127,0.36545785303818556
F1_4,0.857064309429653,0.8601059357659324,0.8754922596414992,0.42919538967618914
Avg_F1,0.8870041289049354,0.8896380606670864,0.8985489106826231,0.5268535346081806
