,xenc,layer0,layer1,layer2
Acc,0.954466725214676,0.9784592115534738,0.9638466042154566,0.9823624121779859
Precision,0.6101507911812301,0.8852459016393424,0.8296098038486777,0.9357489808309469
Recall,0.9994145199063232,0.7734192037470726,0.5595238095238095,0.7968384074941453
F1,0.7577121050488174,0.8255628916806019,0.6683107130937216,0.8607251013415477
weights,"[[-4.332258224487305, -4.902713775634766, -1.9862592220306396, 4.392185688018799, -1.9192190170288086, -0.17846722900867462, -2.0629777908325195, -2.4227640628814697, 3.45025897026062, 1.1375311613082886, -0.9733990430831909, 1.5654670000076294, -4.619422912597656, -5.112894535064697, 1.0653272867202759, -3.7822442054748535, 3.4104490280151367, -3.9927210807800293, -3.10471510887146, -0.8598977327346802, -3.03117036819458, -1.3891524076461792, 4.116682529449463, -3.5691723823547363, -0.886857271194458, 3.357334852218628, 0.24497461318969727, -5.572296142578125, 2.8323018550872803, 0.2739168703556061, 1.995281457901001, 2.886188507080078], [4.43227481842041, 5.0452070236206055, 1.9997199773788452, -4.382777214050293, 2.217258930206299, 0.2684403359889984, 2.0568900108337402, 2.4454281330108643, -3.444964647293091, -1.266274333000183, 1.0225672721862793, -1.540079116821289, 4.59187126159668, 5.012035846710205, -0.9465681910514832, 4.028300762176514, -3.3634490966796875, 3.9905357360839844, 3.2024152278900146, 0.8352053761482239, 3.1051523685455322, 1.3949635028839111, -4.074461936950684, 3.6919503211975098, 0.8199862241744995, -3.2091240882873535, -0.14061279594898224, 5.417757034301758, -2.958585023880005, -0.09451381862163544, -1.852167010307312, -3.07000470161438]]","[[0.9654129147529602, -0.9266661405563354, -0.06451494246721268, -0.004535088315606117, 1.2658815383911133, 0.29756781458854675, -2.695127248764038, 0.20771753787994385, -1.229570746421814, 0.40965598821640015, -0.14078576862812042, -0.41121789813041687, -0.223587304353714, -1.9731477499008179, -0.03300110623240471, -0.09577338397502899, 0.17767256498336792, -1.6375226974487305, -1.067577600479126, -0.04200633242726326, -0.23520350456237793, -0.4872015416622162, 0.016077492386102676, -0.18361932039260864, -0.9243280291557312, 0.7867097854614258, -0.6738686561584473, -0.33950963616371155, 2.215162754058838, 0.4464486241340637, -0.10765793174505234, -3.1966381072998047], [-1.062186598777771, 0.6762695908546448, 0.2761025130748749, 0.07192264497280121, -1.5039453506469727, -0.48792847990989685, 2.771134614944458, -0.225208580493927, 1.480041265487671, -0.4326361417770386, 0.3245340883731842, 0.5028596520423889, 0.41517212986946106, 1.9693814516067505, -0.072459876537323, 0.24120868742465973, 0.12665869295597076, 1.4126451015472412, 1.0234724283218384, 0.14330974221229553, -0.06275065988302231, 0.3025629222393036, 0.10829789936542511, 0.14783929288387299, 0.9344610571861267, -0.6711164116859436, 0.8388755917549133, 0.12456031888723373, -2.1271464824676514, -0.6132581830024719, 0.17327508330345154, 3.075026512145996]]","[[0.13718849420547485, -0.20132295787334442, 0.5843700170516968, -2.522367000579834, -0.3322380781173706, -0.418667733669281, 0.01855609193444252, 0.3144863545894623, 0.5839664340019226, -0.38494160771369934, -0.8761134743690491, -4.785202980041504, -0.08546095341444016, -0.12202552706003189, -0.19814516603946686, 0.1926860809326172, 0.32802748680114746, -3.4188594818115234, 1.9001907110214233, 0.8899310231208801, 0.5009801983833313, 0.40968772768974304, -0.5996651649475098, -0.07818195223808289, -0.3938967287540436, -0.10693737119436264, -0.15473231673240662, -0.3448786437511444, 0.6320397853851318, 0.0007085765246301889, 0.2456364929676056, 0.19923372566699982], [-0.4156612455844879, 0.28956323862075806, -0.7150673270225525, 2.3187077045440674, 0.1440052092075348, 0.2733875513076782, 0.1982431411743164, -0.24575187265872955, -0.3797769546508789, 0.5192590951919556, 0.8872060179710388, 4.829753875732422, -0.0008981788996607065, -0.10707399249076843, 0.20535048842430115, -0.1740075945854187, -0.12055166810750961, 3.3337438106536865, -1.8266794681549072, -0.898243248462677, -0.7526407837867737, -0.23978979885578156, 0.4671584963798523, -0.016731424257159233, 0.2590087354183197, 0.10428965091705322, 0.12066385895013809, 0.4636532664299011, -0.48550811409950256, -0.1271064728498459, -0.07787571847438812, 0.02098996937274933]]","[[1.6895546913146973, -0.11657895147800446, -2.338263750076294, -0.5489874482154846, 0.09280112385749817, 0.01226240023970604, 0.6019430160522461, 2.871147632598877, -0.3727185130119324, -0.6863361597061157, -0.8644166588783264, -0.204564169049263, -1.9122638702392578, -0.42249900102615356, 0.9109865427017212, -0.12547746300697327, 0.9323235750198364, -4.910297393798828, -0.9132324457168579, 2.0416817665100098, -0.8290510177612305, 1.0990526676177979, -0.41930297017097473, 1.8214079141616821, -0.3117133677005768, 0.056590866297483444, 0.00036893002106808126, -0.15142780542373657, -0.6347832679748535, -0.37426552176475525, 1.0408148765563965, -4.251357555389404], [-1.8513472080230713, 0.06949655711650848, 2.15624737739563, 0.4179445505142212, -0.15884283185005188, -0.03888455033302307, -0.7474758625030518, -2.809715986251831, 0.6475725769996643, 0.44829243421554565, 0.8403167724609375, 0.49213504791259766, 1.6867730617523193, 0.2563730776309967, -0.9722408652305603, 0.16306032240390778, -1.0996558666229248, 4.777152061462402, 0.887803316116333, -2.032179117202759, 0.6691725850105286, -1.20352303981781, 0.30303725600242615, -1.774139404296875, 0.5447757840156555, 0.06386134773492813, -0.12770213186740875, 0.25307968258857727, 0.7302339673042297, 0.39989909529685974, -1.03593909740448, 4.329946041107178]]"
