,layer0,layer1,layer2
Acc,0.9367603550295858,0.9443417159763313,0.9411057692307693
Precision_0,0.9412609031688197,0.9478856133377498,0.955172794523573
Recall_0,0.9824824248011985,0.985083189902467,0.9739923440666517
F1_0,0.9614300214277658,0.9661264911096106,0.9644907742906517
Precision_1,0.9135872654917567,0.9260943718021604,0.8686753837407618
Recall_1,0.7512856474988312,0.7753450737743931,0.7900723888314375
F1_1,0.8245253976398152,0.844041450777202,0.8275115082588681
