,layer0_hidden_states,layer1_hidden_states,layer2_hidden_states,x_hidden_states
Acc,0.966562266164884,0.9697190402306439,0.9705353998855584,0.9726247854218936
Precision_0,0.9798701635356546,0.9807344352968289,0.9825585186379715,0.9726247854218936
Recall_0,0.9889620509513425,0.9900000848529075,0.990925688652055,1.0
F1_0,0.9843951144904921,0.985345478282136,0.9867243660989549,0.9861224421489505
Precision_1,0.24440697020798202,0.3742152809676925,0.3796904576327803,1.0
Recall_1,0.2115609186453873,0.23783573374854028,0.33184118333982093,0.0
F1_1,0.22680089718846175,0.2908312012851788,0.35415692994755155,0.0
Precision_2,0.276043863348798,0.4607669616519174,0.3357664233576642,1.0
Recall_2,0.15187376725838264,0.27184128089105464,0.2882004872955099,0.0
F1_2,0.19594341740887658,0.3419439579684764,0.3101704439033527,0.0
Precision_3,0.2848508481185416,0.3954248366013072,0.37636401070619724,1.0
Recall_3,0.13887832699619773,0.2185361216730038,0.17376425855513308,0.0
F1_3,0.1867211962425714,0.2814987143381903,0.237757690056578,0.0
Precision_4,0.23383021728145528,0.3141018528791745,0.3177011494252874,1.0
Recall_4,0.1781692174415247,0.27249975936086246,0.19953797285590527,0.0
F1_4,0.20223982518437586,0.291825584991238,0.24512238382405108,0.0
Avg_F1,0.3592200901029555,0.4382889873730439,0.42678636276609766,0.1972244884297901
