,layer0_hidden_states,layer1_hidden_states,layer2_hidden_states,x_hidden_states
Acc,0.9733454347463052,0.9719172708675443,0.9743178386540121,0.89865994391717
Precision_0,0.9855284024876412,0.983111317959065,0.98467442669727,0.9218597921382463
Recall_0,0.9806641846251398,0.9813142343833939,0.982791019735973,0.9524715100969625
F1_0,0.9830902766952831,0.9822119541728153,0.9837318217467156,0.9369156746926078
Precision_1,0.9285471657049177,0.9301471420370252,0.9356881766214745,0.7955476946462946
Recall_1,0.945797560247953,0.9365469718566646,0.9424246693406703,0.696112473895316
F1_1,0.9370929816044363,0.9333360862630528,0.9390443416159262,0.7425158699027088
Avg_F1,0.9370929816044363,0.9333360862630528,0.9390443416159262,0.7425158699027088
