,layer0_hidden_states,layer1_hidden_states,layer2_hidden_states,x_hidden_states
Acc,0.9514457486401374,0.9597418050386487,0.9680490445176066,0.903184046664758
Precision_0,0.9721487294304116,0.9798218258622879,0.9830933804324323,0.903184046664758
Recall_0,0.979978069284815,0.9817585778911845,0.9885675993989359,1.0
F1_0,0.9760476989014247,0.9807892457577787,0.9858228904668946,0.9491294846103259
Precision_1,0.7871180958408044,0.7352820677247546,0.8163991829588562,1.0
Recall_1,0.8363561648953061,0.7710181743467135,0.7838877785456787,0.0
F1_1,0.8109904639432003,0.7527262117509756,0.7998132301652341,0.0
Precision_2,0.7942778275141749,0.7966793245536075,0.8144160480534935,1.0
Recall_2,0.7968937125748503,0.738061377245509,0.806811377245509,0.0
F1_2,0.7955836197877746,0.7662509227959746,0.8105958770833137,0.0
Precision_3,0.6643256109919634,0.7056663670612534,0.8488027216818598,1.0
Recall_3,0.5077546609024588,0.6646852202107538,0.701089795550752,0.0
F1_3,0.5755824638065873,0.6845630113351762,0.7679073484003985,0.0
Precision_4,0.6936071126164267,0.8374827997431429,0.8016948227891837,1.0
Recall_4,0.607430202810426,0.8462237217752401,0.8172852322865299,0.0
F1_4,0.6476646043762725,0.8418305716156279,0.8094149614900903,0.0
Avg_F1,0.7611737701630518,0.8052319926511066,0.8347108615211862,0.18982589692206517
