,layer0_hidden_states,layer1_hidden_states,layer2_hidden_states,x_hidden_states
Acc,0.9439665044374463,0.9465918444030919,0.9476175565416547,0.8148882586601774
Precision_0,0.9785313588089241,0.981014820442051,0.9820389140932881,0.8729556799273938
Recall_0,0.9854256422980624,0.9845465003496267,0.9850681208129385,0.9763229422777615
F1_0,0.9819663996916104,0.9827774875711507,0.9835511850702822,0.9217504032880621
Precision_1,0.8135675457118469,0.8050724261460983,0.8174447837017319,0.36990934920849683
Recall_1,0.7790846748866384,0.8005351872725239,0.8085543920633964,0.18819318367592777
F1_1,0.7959528121099175,0.8027973958850151,0.8129752831151753,0.24946820341148224
Precision_2,0.8046674196675531,0.8037823847474567,0.816822691071678,0.34763558201058203
Recall_2,0.779367554204102,0.8105677540507714,0.8057266407669977,0.18111104411270662
F1_2,0.7918154449345376,0.8071608094082124,0.8112367249057897,0.23815052472404555
Precision_3,0.8070173917566889,0.8236157884092887,0.819852908560225,0.3426677868010828
Recall_3,0.7993593652047712,0.8043916975104554,0.7936056746846205,0.18915042895050968
F1_3,0.8031701245529339,0.8138902405116085,0.8065158007732386,0.24375155623184397
Precision_4,0.8015547319895145,0.8168238131783796,0.8002042918754693,0.3723329528492405
Recall_4,0.7816789048244492,0.7880874095360666,0.8079564186419612,0.22428003490739842
F1_4,0.7914920583916849,0.8021983445119899,0.8040616707239512,0.27993640559586747
Avg_F1,0.8328793679361368,0.8417648555775953,0.8436681329176874,0.38661141865026033
