,layer0_hidden_states,layer1_hidden_states,layer2_hidden_states,x_hidden_states
Acc,0.8675232120933087,0.8824216352056476,0.8776713090853284,0.8323513754604052
Precision_0,0.9152511100997552,0.9287700487175494,0.9269830793314928,0.8323513754604052
Recall_0,0.9646510261141625,0.9622526544140843,0.962993052644619,1.0
F1_0,0.9393020046117853,0.945214928661329,0.9446450145187614,0.908506290450176
Precision_1,0.5029053931360087,0.5707211605523783,0.6695488585796462,1.0
Recall_1,0.48030176026823135,0.47304679596496807,0.5349307743445963,0.0
F1_1,0.4913437513860347,0.517313862152893,0.5947170538899065,0.0
Precision_2,0.5016595744680851,0.5830098740211099,0.520131556171023,1.0
Recall_2,0.3402308802308802,0.49417027417027415,0.4335930735930736,0.0
F1_2,0.40546861564918313,0.5349265854420494,0.4729361769103644,0.0
Precision_3,0.5837417382311947,0.6322084579239641,0.5531428112707715,1.0
Recall_3,0.3654197979115652,0.4998733429029807,0.38788032311632753,0.0
F1_3,0.4494720443136576,0.558306219644457,0.4559998676438959,0.0
Precision_4,0.5296513107660983,0.5832461098318331,0.5149113593685349,1.0
Recall_4,0.35622378819434536,0.47693361102393655,0.4615560183732276,0.0
F1_4,0.42596162046908315,0.5247594682403905,0.4867759891680457,0.0
Avg_F1,0.5423096072859488,0.6161042128282237,0.5910148204261947,0.18170125809003518
