,layer0_hidden_states,layer1_hidden_states,layer2_hidden_states,x_hidden_states
Acc,0.9873624406092789,0.9896996401621018,0.9872392922023476,0.9199277704024594
Precision_0,0.994232160643133,0.9956818242685567,0.9938457484026029,0.9395155906874819
Recall_0,0.9941847537594506,0.9948863589367324,0.9944937130434824,0.9929270218709114
F1_0,0.9942084566361657,0.9952839326618207,0.9941696251429383,0.9654831780257306
Precision_1,0.9254428313115531,0.9267054836186669,0.9220011230434477,0.5397087575001686
Recall_1,0.93454829102255,0.945220536094171,0.9314813501630974,0.28384271734505745
F1_1,0.9299732735884838,0.9358714444941769,0.9267169917810152,0.372028719473941
Precision_2,0.9407901800093047,0.9480975644545876,0.9365525283578925,0.5698710277888579
Recall_2,0.927529328746582,0.938078856840434,0.935115109817412,0.30244332715886035
F1_2,0.9341126933224365,0.9430616027170106,0.9358332671274595,0.3951641715359172
Precision_3,0.9240441860873536,0.9313566842407475,0.9185439111981717,0.5790377365533201
Recall_3,0.9305813480483189,0.9466758635326578,0.8956863161245822,0.27436727330609645
F1_3,0.9273012460125835,0.9389537943374382,0.9069711215580927,0.3723179570873134
Precision_4,0.9198657242728014,0.9440651703665066,0.9374816099608195,0.5485935549937598
Recall_4,0.9190449083832058,0.946737642117571,0.9313374051908491,0.2637425191156787
F1_4,0.9194551331383716,0.9453995175984391,0.9343994072793504,0.35622558390823705
Avg_F1,0.9410101605396083,0.951714058361777,0.9396180825777712,0.4922439220062279
