,layer0_hidden_states,layer1_hidden_states,layer2_hidden_states,x_hidden_states
Acc,0.9603724076884168,0.9593133535660091,0.9616290465351542,0.8381148836621143
Precision_0,0.9794332855783007,0.9798315110926689,0.9774108221042341,0.8774856289401017
Recall_0,0.9842788261781218,0.9811191311321757,0.9854480099718816,0.9764423959571363
F1_0,0.9818500775926051,0.9804748983671144,0.9814129613680215,0.9243230140908197
Precision_1,0.8094674556213017,0.796643960790829,0.8193712829226848,0.36585365853658536
Recall_1,0.7740058195926285,0.7751374070481732,0.7795021015195603,0.18186226964112512
F1_1,0.7913395587141558,0.7857435477263417,0.7989396073233369,0.24295432458697766
Precision_2,0.8110172245693857,0.7981478574792026,0.8161847843643999,0.3866213151927438
Recall_2,0.7878453038674034,0.8026835043409629,0.7976322020520915,0.2153117600631413
F1_2,0.7992633517495396,0.8004092554698568,0.8068018521475331,0.276589273040657
Precision_3,0.7785495073493781,0.7774294670846394,0.7890076845973939,0.3485254691689008
Recall_3,0.7757926927410269,0.7983260904554965,0.7601802671817157,0.1883148237566393
F1_3,0.7771686552724928,0.7877392202016994,0.7743257644069186,0.2445141065830721
Precision_4,0.784195000776277,0.7932456001268432,0.807936507936508,0.3721384701284199
Recall_4,0.7795956166075012,0.7721870659052323,0.7856150640530946,0.20574162679425836
F1_4,0.7818885448916408,0.782574691068356,0.7966194537913764,0.26498360003975746
Avg_F1,0.8263020376440868,0.8273883225666736,0.8316199278074373,0.39067286366825676
